DEVELOPMENT_ID,STATE_NAME.x,STATE_CODE,ZIPCODE,INSPECTION_SCORE,INSPECTION_DATE,in_floodplain,inspection_year,latitude,longitude,distance_to_floodzone,census_code,block_group,county,age,total_pop,total_white,total_black,total_hispanic,poverty,income,public_assistance,owner,renter,vehicles,prop_value,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,disability_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c
OH049000020,OH,39,45044,70,2015-01-28,0,2015,39.467269,-84.27561440000001,23245.540124,391650316021048,391650316021,39165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,219916,193119,7356,5379,58919,213931,74379,78359,60511,17848,78359,190900
OK075000001,OK,40,74421,82,2015-03-13,0,2015,35.75692266666667,-96.05683933333334,12406.497286666667,401110006022018,401110006022,40111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,39446,25075,3202,1453,9714,38801,38843,15022,10416,4606,15022,78800
OK111000001,OK,40,74601,81,2015-02-17,0,2015,36.706961,-97.081082,356.4494147,400710002013026,400710002013,40071,33.9,1396,1089,8,125,283,33854,535,256,279,535,69100,38.8,45587,34665,854,3281,11553,44921,42134,18115,12488,5627,18115,78800
OK020000001,OK,40,74538,98,2015-02-13,0,2015,34.5929,-96.1795,22992.34553,400293881001051,400293881001,40029,46.9,741,556,4,23,233,50000,306,247,59,306,110200,42.3,5812,4126,20,210,1607,5746,38243,2288,1658,630,2288,80100
PA001000093,PA,42,15224,86,2015-04-28,0,2015,40.471224,-79.94007533333334,17126.548883333333,420031019001008,420031019001,42003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
OK084000001,OK,40,73059,99,2015-03-03,0,2015,35.310473,-97.948597,16532.98815,400510009013047,400510009013,40051,44.8,507,462,0,14,132,36477,225,134,91,225,84100,38.5,53612,44095,1111,2818,14319,53037,52279,19589,14860,4729,19589,111200
PA008000010,PA,42,17110,84,2015-01-28,0,2015,40.27974628571429,-76.89033857142857,48694.40897428572,420430255003003,420430255003,42043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,271094,185458,46997,21597,69264,267726,53754,109623,69586,40037,109623,159200
PA001000044,PA,42,15213,84,2015-03-06,0,2015,40.434161,-79.960029,16956.41236,420030409001014,420030409001,42003,22.4,827,665,66,9,43,18036,366,96,270,366,61100,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
OK092000001,OK,40,73547,88,2015-04-15,0,2015,34.965251,-99.39404466666667,4244.983184666667,400559671002006,400559671002,40055,38.5,889,724,3,110,230,39375,437,282,155,437,50600,41.3,6117,4670,436,652,1349,5041,40125,2186,1443,743,2186,61600
PA001000094,PA,42,15213,88,2015-02-10,0,2015,40.442576,-79.97054,18121.8027,420030510001000,420030510001,42003,24.7,847,181,561,25,132,13260,473,10,463,473,NA,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
OK118000001,OK,40,74434,96,2015-02-20,0,2015,35.79695733333333,-95.25461766666668,17023.891620000002,401010014012093,401010014012,40101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,70224,40284,7710,4005,17653,67393,39984,26349,17650,8699,26349,91500
PA010000568,PA,42,16001,93,2015-04-29,0,2015,40.859588,-79.901474,26808.46943,420199023002029,420199023002,42019,29.2,970,869,97,0,198,19367,373,123,250,373,66500,42.7,185689,176986,1992,2354,50775,183650,60934,74476,57196,17280,74476,178100
PA001000038,PA,42,15207,85,2015-02-17,0,2015,40.406459,-79.927729,13475.03605,420035623001002,420035623001,42003,46,285,50,209,0,91,NA,137,33,104,137,33800,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA001000046,PA,42,15210,86,2015-03-18,0,2015,40.39247733333333,-79.986419,18164.311551666666,420032902002004,420032902002,42003,43,724,579,45,0,146,25714,372,188,184,372,85800,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
OK124000001,OK,40,74525,97,2015-04-03,0,2015,34.3572075,-96.14451174999999,40237.60412,400055877002012,400055877002,40005,45.8,1265,989,32,47,382,34464,573,316,257,573,126200,40.7,13906,10046,541,476,3750,12472,36661,5258,3846,1412,5258,85400
PA008000004,PA,42,17103,81,2015-02-06,0,2015,40.27753725,-76.87729850000001,47764.4124225,420430211002048,420430211002,42043,27.4,1167,81,519,561,366,18835,515,118,397,515,70700,39.6,271094,185458,46997,21597,69264,267726,53754,109623,69586,40037,109623,159200
PA001000039,PA,42,15206,53,2015-04-06,0,2015,40.46323671428571,-79.93415942857142,16488.02954,420030807001006,420030807001,42003,29.8,787,386,192,70,177,50246,373,55,318,373,187500,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA012002003,PA,42,19464,84,2015-02-19,0,2015,40.249961,-75.671293,1933.647434,420912090002003,420912090002,42091,37,688,560,25,9,196,63864,282,254,28,282,133800,41.1,812970,629397,70479,37577,210938,799584,80675,308626,223952,84674,308626,292300
PA021000001,PA,42,17752,92,2015-04-23,1,2015,41.168508,-76.87765966666667,0,420810117011046,420810117011,42081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,116656,106063,5517,2031,29537,113522,47313,45906,32187,13719,45906,138500
PA019000100,PA,42,15901,80,2015-03-30,0,2015,40.33253475,-78.9109865,223.016919225,420210134001086,420210134001,42021,40.3,1086,724,289,0,209,30291,528,179,349,528,22300,44.4,139381,129671,4531,2149,36531,134825,42107,57465,42440,15025,57465,87100
PA019000600,PA,42,15943,80,2015-04-22,0,2015,40.484057,-78.833814,520.28678635000006,420210116002000,420210116002,42021,41.3,762,746,0,16,207,36726,327,255,72,327,65000,44.4,139381,129671,4531,2149,36531,134825,42107,57465,42440,15025,57465,87100
PA008000005,PA,42,17103,86,2015-02-09,0,2015,40.2728152,-76.8794808,48150.502889999996,420430211002076,420430211002,42043,27.4,1167,81,519,561,366,18835,515,118,397,515,70700,39.6,271094,185458,46997,21597,69264,267726,53754,109623,69586,40037,109623,159200
PA001000086,PA,42,15206,85,2015-02-17,0,2015,40.464705,-79.93362,16471.66418,420031114002010,420031114002,42003,37.4,822,68,621,13,190,20673,397,171,226,397,66500,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA001000072,PA,42,15233,81,2015-04-21,0,2015,40.454023,-80.02104,22542.66706,420035652001016,420035652001,42003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA024000001,PA,42,18042,83,2015-02-23,0,2015,40.6785135,-75.21196025,1191.7046921249998,420950147001005,420950147001,42095,32.4,1386,703,303,318,315,71146,469,353,116,469,119400,41.8,299616,236265,13450,35040,78401,296646,60972,112927,81074,31853,112927,206100
PA019000200,PA,42,15906,86,2015-03-30,0,2015,40.359798,-78.944418,406.4359933,420210136001002,420210136001,42021,28.1,1060,491,353,32,219,11397,477,88,389,477,53500,44.4,139381,129671,4531,2149,36531,134825,42107,57465,42440,15025,57465,87100
PA019000800,PA,42,15901,87,2015-04-20,1,2015,40.32376375,-78.9179195,0,420210001001015,420210001001,42021,60,595,488,82,25,42,12301,490,41,449,490,NA,44.4,139381,129671,4531,2149,36531,134825,42107,57465,42440,15025,57465,87100
PA001000092,PA,42,15224,81,2015-04-27,0,2015,40.471399000000005,-79.936267,16842.50478,420031019001006,420031019001,42003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA024000008,PA,42,18042,93,2015-03-09,0,2015,40.687758,-75.211092,629.040981,420950144001013,420950144001,42095,65.1,1169,818,125,220,137,15729,505,72,433,505,98000,41.8,299616,236265,13450,35040,78401,296646,60972,112927,81074,31853,112927,206100
PA008000007,PA,42,17101,88,2015-02-10,0,2015,40.2606004,-76.87842719999999,48644.223428,420430201003011,420430201003,42043,50.6,880,487,302,0,35,35452,713,15,698,713,NA,39.6,271094,185458,46997,21597,69264,267726,53754,109623,69586,40037,109623,159200
PA001000073,PA,42,15219,87,2015-02-09,0,2015,40.452614,-79.968414,18413.1211,420030509001001,420030509001,42003,26.3,1349,21,1247,35,342,11975,723,48,675,723,NA,40.9,1231145,980112,158380,22537,305488,1217037,53040,529534,343306,186228,529534,129600
PA044000003,PA,42,18201,93,2015-04-21,0,2015,40.951587,-75.974346,12003.27613,420792172002010,420792172002,42079,40.4,709,246,34,429,81,14242,359,62,297,359,53700,42.9,320095,274232,10395,27638,81766,312373,45897,128692,87053,41639,128692,122700
PA040000002,PA,42,17745,89,2015-04-07,0,2015,41.133937,-77.454478,423.6036823,420350307012000,420350307012,42035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1,39614,37786,547,528,9911,39007,45078,14796,10549,4247,14796,117400
PA041000004,PA,42,17044,95,2015-04-13,0,2015,40.597007,-77.574966,44873.16748,420879609001008,420879609001,42087,38,1618,1442,49,62,375,24318,768,334,434,768,62800,43.5,46675,45025,330,609,12542,46117,41288,18714,13178,5536,18714,97800
PA019000900,PA,42,15901,89,2015-03-09,1,2015,40.324056,-78.92019,0,420210001002060,420210001002,42021,63.9,575,468,99,4,86,15399,397,6,391,397,NA,44.4,139381,129671,4531,2149,36531,134825,42107,57465,42440,15025,57465,87100
PA045000002,PA,42,15320,94,2015-04-22,0,2015,39.890706,-79.981217,4505.508332,420599701022015,420599701022,42059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,37938,34601,1808,857,9616,34534,46661,14394,10518,3876,14394,97400
PA039000012,PA,42,16201,94,2015-03-27,0,2015,40.812601666666666,-79.51597466666666,18777.694093333335,420059511004007,420059511004,42005,53.5,595,551,21,0,59,15660,411,40,371,411,81300,45.6,67979,66206,636,445,19141,67441,44942,28524,21411,7113,28524,96000
PA047000005,PA,42,18702,92,2015-04-13,0,2015,41.235016,-75.897528,24117.89455,420792007003003,420792007003,42079,30.9,1787,1113,332,248,361,25078,679,270,409,679,64000,42.9,320095,274232,10395,27638,81766,312373,45897,128692,87053,41639,128692,122700
PA041000001,PA,42,17044,92,2015-01-27,0,2015,40.60309425,-77.5655775,44131.831562499996,420879607002000,420879607002,42087,34.4,1522,1433,48,41,269,22685,638,134,504,638,49500,43.5,46675,45025,330,609,12542,46117,41288,18714,13178,5536,18714,97800
PA039000013,PA,42,15613,97,2015-03-26,0,2015,40.581768,-79.567965,2212.720941,420059515003006,420059515003,42005,35.4,1009,968,14,2,242,32875,427,217,210,427,68100,45.6,67979,66206,636,445,19141,67441,44942,28524,21411,7113,28524,96000
PA047000001,PA,42,18702,88,2015-03-04,0,2015,41.237729200000004,-75.8648614,22666.8427,420792010002001,420792010002,42079,15.5,1135,162,505,353,303,9273,465,0,465,465,NA,42.9,320095,274232,10395,27638,81766,312373,45897,128692,87053,41639,128692,122700
PA041000002,PA,42,17044,80,2015-01-28,0,2015,40.590002,-77.601536,45897.58217,420879608002027,420879608002,42087,30.3,736,719,17,0,183,33125,320,46,274,320,67100,43.5,46675,45025,330,609,12542,46117,41288,18714,13178,5536,18714,97800
PA073000001,PA,42,18615,95,2015-04-30,0,2015,41.445520333333334,-75.858561,22936.456083333334,421314005001004,421314005001,42131,54.8,600,574,0,19,172,50893,279,228,51,279,143600,43.1,28147,26954,199,499,7357,27903,51004,10894,8485,2409,10894,159500
PA051000006,PA,42,18969,99,2015-03-25,0,2015,40.325975,-75.326418,21650.69862,420171026001008,420171026001,42017,43.9,2213,1875,116,126,513,50063,1044,445,599,1044,206100,43,626583,535979,23174,29708,166529,620447,77568,233066,178113,54953,233066,308800
PA083000001,PA,42,18603,96,2015-04-08,0,2015,41.053039,-76.237288,33774.76651,420370506005034,420370506005,42037,26.6,447,372,0,19,136,30540,201,75,126,201,NA,40.1,66912,62661,1216,1644,16765,66142,45374,26178,18440,7738,26178,140600
PA047000002,PA,42,18702,83,2015-02-03,0,2015,41.238927,-75.881169,23637.99358,420792009001007,420792009001,42079,34.3,852,564,164,49,125,11580,384,72,312,384,214000,42.9,320095,274232,10395,27638,81766,312373,45897,128692,87053,41639,128692,122700
PA051000008,PA,42,19007,99,2015-03-19,0,2015,40.100819,-74.846361,19189.59064,420171006002020,420171006002,42017,38.1,1696,1220,179,271,422,52866,672,318,354,672,164200,43,626583,535979,23174,29708,166529,620447,77568,233066,178113,54953,233066,308800
PA041000003,PA,42,17044,93,2015-04-14,0,2015,40.60093333333333,-77.56597866666667,44375.63849,420879607002020,420879607002,42087,34.4,1522,1433,48,41,269,22685,638,134,504,638,49500,43.5,46675,45025,330,609,12542,46117,41288,18714,13178,5536,18714,97800
SC004004034,SC,45,29607,81,2015-02-24,0,2015,34.839612,-82.3734525,9298.3146295,450450043004011,450450043004,45045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,474903,330124,85657,40776,120620,470429,50540,179862,118621,61241,179862,156200
PA087000001,PA,42,16506,92,2015-06-25,0,2015,42.079882,-80.118653,1228.404444,420490110023009,420490110023,42049,55.6,1602,1446,4,42,327,36875,814,192,622,814,177100,38.8,279858,239185,18730,10572,69932,274610,45971,109934,72273,37661,109934,118200
PA047000003,PA,42,18702,91,2015-03-03,0,2015,41.246809999999996,-75.86325166666666,23095.96458,420792014003000,420792014003,42079,50.1,639,480,110,23,121,22232,291,131,160,291,62300,42.9,320095,274232,10395,27638,81766,312373,45897,128692,87053,41639,128692,122700
SC004000212,SC,45,29687,83,2015-01-30,0,2015,34.863065750000004,-82.39071275,8395.201493,450450001001003,450450001001,45045,33.4,655,558,28,58,136,61776,303,193,110,303,282500,37.7,474903,330124,85657,40776,120620,470429,50540,179862,118621,61241,179862,156200
SC008000003,SC,45,29824,87,2015-02-17,0,2015,33.783823,-81.920609,56034.04575,450379702043016,450379702043,45037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,26466,14896,9672,1495,6461,23791,46637,9096,6900,2196,9096,114900
PA081000002,PA,42,18049,88,2015-03-12,0,2015,40.536506,-75.492682,9700.426546,420770065002018,420770065002,42077,35.9,1684,1406,0,161,377,34063,705,263,442,705,143800,39.5,356756,244451,18254,75169,89871,351921,56117,133960,89178,44782,133960,191700
SD040000001,SD,46,57274,99,2015-06-25,0,2015,45.337715,-97.50994874999999,47190.60274,460379528002018,460379528002,46037,40.9,1051,995,0,0,266,25625,531,321,210,531,50100,48,5618,4889,0,109,1591,5458,39216,2533,1845,688,2533,81100
SC004004035,SC,45,29607,86,2015-02-25,0,2015,34.83778225,-82.373522500000007,9188.230310250001,450450043004014,450450043004,45045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,474903,330124,85657,40776,120620,470429,50540,179862,118621,61241,179862,156200
PA088000001,PA,42,16823,64,2015-04-02,0,2015,40.911381,-77.760936,20862.62518,420270111012002,420270111012,42027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3,157823,136652,5484,4317,32532,154387,52186,57183,34606,22577,57183,197200
RI003000005,RI,44,02895,98,2015-04-24,0,2015,42.003513749999996,-71.50856225,80219.2423325,440070179001001,440070179001,44007,26.7,708,495,136,77,189,18681,247,14,233,247,NA,37.1,630459,403279,49082,128218,148061,620609,49743,238284,127215,111069,238284,211200
TN029000001,TN,47,37030,86,2015-02-09,0,2015,36.2707,-85.9866,77.28296187,471599751002009,471599751002,47159,50.6,1023,970,44,4,325,31667,446,318,128,446,123100,41.6,19136,17883,432,479,5248,18891,43914,7478,5698,1780,7478,114000
SC008000005,SC,45,29702,88,2015-03-04,0,2015,35.0928892,-81.472909,5018.2131524,450219704043002,450219704043,45021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8,55863,40918,11240,2231,13630,55514,35389,20523,13941,6582,20523,86500
SC004004036,SC,45,29607,93,2015-03-25,0,2015,34.837408333333336,-82.373776,9147.340597999999,450450043003000,450450043003,45045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,474903,330124,85657,40776,120620,470429,50540,179862,118621,61241,179862,156200
SC028000001,SC,45,29440,91,2015-03-02,0,2015,33.38632225,-79.29110125,46564.3997925,450439206012010,450439206012,45043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,60572,37991,19696,1875,16404,59938,42835,23566,18106,5460,23566,159600
SD043000001,SD,46,57201,99,2015-04-13,0,2015,44.899629,-97.116367,50996.70263,460299544021021,460299544021,46029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,27750,25946,115,517,7298,27448,48912,11934,8084,3850,11934,145500
RI003000002,RI,44,02895,71,2015-04-28,0,2015,41.9960736,-71.5312588,80680.211244,440070174003009,440070174003,44007,23.9,1665,594,186,655,375,17880,519,169,350,519,157000,37.1,630459,403279,49082,128218,148061,620609,49743,238284,127215,111069,238284,211200
RI011000001,RI,44,02888,88,2015-03-03,0,2015,41.741553,-71.409386,52744.91486,440030212002043,440030212002,44003,35.6,1485,1333,41,79,356,50863,611,395,216,611,204000,43.5,164958,148775,2183,6549,43057,163548,64383,68616,48218,20398,68616,208500
SD009000001,SD,46,57231,97,2015-04-15,0,2015,44.390655,-97.54817225,44935.8127775,460779582001036,460779582001,46077,49.7,1296,1253,0,11,383,49224,620,478,142,620,83600,46,5107,4871,31,108,1450,5019,53828,2283,1757,526,2283,88800
SC008000001,SC,45,29678,92,2015-03-10,0,2015,34.683779,-82.938013,581.3978595,450730307013002,450730307013,45073,35.7,891,445,403,0,191,19375,395,166,229,395,47800,44.3,74949,63932,5561,3616,21142,74384,41237,30556,22644,7912,30556,147000
SD023000001,SD,46,57559,90,2015-04-20,0,2015,43.88675775,-100.70410525,58492.8582025,460750916001303,460750916001,46075,51.6,781,736,16,2,214,35972,426,292,134,426,58300,51.6,781,736,16,2,214,781,35972,426,292,134,426,58300
SC008000007,SC,45,29178,89,2015-03-16,0,2015,34.49566,-81.611468,19163.78065,450719503004017,450719503004,45071,42.3,1215,901,247,0,329,29118,494,341,153,494,62200,40.9,37690,22675,11306,2747,9820,37183,40127,14287,10462,3825,14287,100800
SC004004032,SC,45,29607,97,2015-01-12,0,2015,34.838284,-82.369577,9526.679013,450450043003000,450450043003,45045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,474903,330124,85657,40776,120620,470429,50540,179862,118621,61241,179862,156200
RI020000001,RI,44,02828,97,2015-04-23,0,2015,41.8705105,-71.555419,71452.1816675,440070127022000,440070127022,44007,53.4,1173,1096,2,6,273,45278,564,358,206,564,243500,37.1,630459,403279,49082,128218,148061,620609,49743,238284,127215,111069,238284,211200
SD034000001,SD,46,57401,97,2015-04-09,0,2015,45.46200733333333,-98.456169,122.14904853333334,460139518002015,460139518002,46013,56.5,934,934,0,0,186,30096,514,94,420,514,95700,38.1,38060,34218,573,857,9966,37510,53100,15996,10968,5028,15996,143100
TN042000801,TN,47,38555,81,2015-05-12,0,2015,35.96007266666667,-85.02192733333334,2428.178416,470359704012010,470359704012,47035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7,57455,54547,341,1556,16712,56807,38576,24177,19014,5163,24177,139500
TN072000001,TN,47,37030,87,2015-02-19,0,2015,36.240078249999996,-85.95675675,488.30627915,471599752002046,471599752002,47159,40.4,1477,1279,77,87,409,38185,655,409,246,655,112600,41.6,19136,17883,432,479,5248,18891,43914,7478,5698,1780,7478,114000
