GEOID,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
29510,35.8,308174,134491,142471,12399,64324,43896,141952,61975,79977,141952,138700,2019
30001,43,9415,8502,7,465,2286,43201,3992,2705,1287,3992,215400,2019
30003,30.7,13387,3584,4,852,2729,49859,3609,2288,1321,3609,126100,2019
30005,33.8,6719,2994,27,238,1558,41279,2366,1373,993,2366,94300,2019
30007,47.3,5945,5612,5,166,1493,60594,2364,1951,413,2364,222200,2019
30009,50.5,10597,9989,43,261,2738,58707,4524,3456,1068,4524,247600,2019
30011,47.8,1331,1289,0,1,402,48000,628,452,176,628,110900,2019
30013,38.3,81625,69561,1055,3682,21478,49913,34329,22099,12230,34329,179900,2019
30015,41.9,5732,4409,14,151,1553,42298,2274,1450,824,2274,143200,2019
30017,41.4,11729,10767,74,401,2999,52965,4903,3371,1532,4903,170400,2019
30019,49.2,1730,1609,0,46,503,57440,857,672,185,857,126500,2019
30021,41,9017,8319,70,281,2339,58596,3930,2683,1247,3930,160600,2019
30023,48.6,9106,8206,68,315,2226,41820,3903,2645,1258,3903,131300,2019
30025,39.3,2921,2756,1,58,771,64545,1334,961,373,1334,169800,2019
30027,45.3,11221,10555,15,104,2971,50540,4912,3578,1334,4912,143000,2019
30029,42.2,99899,92665,342,2829,25268,56182,38773,28738,10035,38773,273600,2019
30031,33.4,108063,99001,425,4032,25156,66397,43777,26781,16996,43777,357100,2019
30033,45.8,1036,1028,7,1,304,42000,438,320,118,438,124100,2019
30035,31.9,13732,4112,39,451,2560,36045,4163,2447,1716,4163,107700,2019
30037,56.9,728,652,0,49,217,43875,351,270,81,351,106100,2019
30039,54.3,3311,3121,3,75,718,49881,1308,1035,273,1308,224000,2019
30041,34.3,16436,11370,52,623,4000,49321,6369,3939,2430,6369,143600,2019
30043,47.6,11917,11042,45,305,3255,69646,4484,3781,703,4484,282700,2019
30045,51.7,1954,1811,0,70,543,43661,906,686,220,906,138200,2019
30047,42.3,30013,19521,89,1374,8009,48829,11802,8495,3307,11802,253100,2019
30049,40.8,67805,61953,180,2255,17219,65791,27893,19371,8522,27893,243000,2019
30051,46.5,2351,2311,0,29,556,44875,895,564,331,895,101100,2019
30053,52.4,19537,18096,40,611,5112,40140,8122,6525,1597,8122,198200,2019
30055,46.6,1790,1589,0,67,484,49701,723,584,139,723,114800,2019
30057,53,8302,7676,2,372,2099,54107,3570,2748,822,3570,276500,2019
30059,48,1888,1749,1,88,423,46607,702,509,193,702,154100,2019
30061,51.7,4251,3886,34,56,1079,41705,1786,1321,465,1786,169200,2019
30063,36,117309,104688,708,3841,27817,54062,49313,29040,20273,49313,284000,2019
30065,50.1,4766,4343,0,147,1391,43274,2181,1570,611,2181,172700,2019
30067,46.3,16352,15263,73,505,4485,53068,7782,5333,2449,7782,271300,2019
30069,51.8,453,428,0,0,121,51250,204,152,52,204,181300,2019
30071,49,4077,3417,0,114,995,46212,1710,1318,392,1710,129200,2019
30073,40.7,5994,4866,8,122,1414,51151,2103,1569,534,2103,131900,2019
30075,53.4,1607,1495,0,51,484,54427,737,550,187,737,142600,2019
30077,45.5,6854,6126,64,119,1651,54667,2426,1627,799,2426,143100,2019
30079,48.7,1252,1224,0,16,346,43625,518,435,83,518,112900,2019
30081,49.1,42512,39514,48,1490,11937,53054,17354,13239,4115,17354,279300,2019
30083,38.6,11199,9947,0,608,2724,67205,4535,2992,1543,4535,230100,2019
30085,30.2,11175,3839,24,442,1981,43194,3150,1981,1169,3150,112400,2019
30087,36.8,9152,5018,16,473,2180,57992,3166,2190,976,3166,114900,2019
30089,53.9,11681,10526,36,352,3042,40823,5036,3906,1130,5036,228200,2019
30091,46.3,3483,3172,0,132,903,55521,1639,1291,348,1639,127500,2019
30093,40,34770,31446,191,1585,7990,45718,14960,10308,4652,14960,149800,2019
30095,46.8,9466,8783,8,374,2616,64645,3761,3036,725,3761,255500,2019
30097,52,3670,3454,0,83,1011,49886,1566,1133,433,1566,255100,2019
30099,44.4,6086,5697,32,99,1631,55000,2464,1722,742,2464,172700,2019
30101,43.1,4892,4260,23,196,1186,50721,1867,1109,758,1867,137900,2019
30103,56.8,668,630,0,4,219,43047,351,239,112,351,118200,2019
30105,44.3,7471,6313,29,203,2191,53162,3386,2536,850,3386,151400,2019
30107,41.1,2142,2000,0,67,489,39655,792,592,200,792,95400,2019
30109,47.1,1122,1046,0,55,349,53958,498,397,101,498,113500,2019
30111,38.4,159008,137320,764,8928,41347,61264,66385,45408,20977,66385,226000,2019
31001,37.7,31587,27129,188,3254,7792,53023,12712,8449,4263,12712,128500,2019
31003,44.9,6341,6031,58,210,1769,49912,2714,2050,664,2714,82000,2019
31005,45.5,427,409,0,2,105,42813,197,131,66,197,111300,2019
31007,48.9,722,652,0,44,231,51750,283,197,86,283,139900,2019
31009,53.2,477,477,0,0,144,51094,213,157,56,213,75700,2019
31011,44.8,5279,5087,17,115,1495,54979,2311,1760,551,2311,118400,2019
31013,39.4,10970,8930,149,1376,2923,54004,4743,3254,1489,4743,113600,2019
31015,54.3,1937,1840,11,18,579,47778,904,737,167,904,73000,2019
31017,49.4,3015,2881,1,54,807,43098,1387,1046,341,1387,79700,2019
31019,33.5,49209,42822,432,4429,11768,59431,19062,12388,6674,19062,174800,2019
31021,45.7,6510,6050,31,200,1892,54203,2856,2187,669,2856,100400,2019
31023,43.3,8029,7581,12,287,2171,58979,3363,2619,744,3363,117300,2019
31025,41.7,25888,24225,87,867,6985,71846,9945,8124,1821,9945,173800,2019
31027,42.7,8498,8195,13,175,2374,61869,3506,2824,682,3506,121300,2019
31029,43.5,3783,3293,2,465,1152,57009,1679,1270,409,1679,133300,2019
31031,43.1,5779,5080,1,145,1677,56651,2537,1554,983,2537,116000,2019
31033,40.4,9604,8596,80,671,2446,53871,4395,2928,1467,4395,103000,2019
31035,42.5,6203,5535,13,549,1676,57173,2539,2025,514,2539,91300,2019
31037,33.7,10714,5243,401,4869,2411,58872,3731,2699,1032,3731,101100,2019
31039,42.6,8952,7888,9,905,2414,56768,3727,2598,1129,3727,122200,2019
31041,43.1,10826,10238,17,347,3182,52184,4862,3382,1480,4862,108100,2019
31043,33.4,20173,9680,1023,7823,5384,59231,7404,4828,2576,7404,119600,2019
31045,34.9,8810,7498,350,472,2011,50750,3525,2278,1247,3525,125200,2019
31047,35.7,23733,13953,1459,7893,6292,53721,8965,6035,2930,8965,102600,2019
31049,48.7,1831,1608,3,156,552,47287,830,633,197,830,87300,2019
31051,40.8,5719,4818,25,786,1569,56905,2352,1847,505,2352,94700,2019
31053,38.9,36665,30679,278,4718,9812,54085,15261,9481,5780,15261,130200,2019
31055,34.7,560617,389094,61271,70367,134664,64629,218061,134569,83492,218061,169800,2019
31057,43.3,1913,1676,4,226,477,41716,872,629,243,872,75900,2019
31059,47,5547,5194,21,218,1519,60313,2510,1946,564,2510,80100,2019
31061,50.8,2987,2858,15,69,878,49282,1377,1110,267,1377,71300,2019
31063,45.2,2640,2537,15,33,761,54659,1135,797,338,1135,101200,2019
31065,46.9,4747,4432,6,204,1357,48838,2128,1588,540,2128,73000,2019
31067,43.8,21594,20399,130,548,5467,53110,8979,6247,2732,8979,116200,2019
31069,50.4,1864,1757,3,86,521,43750,868,640,228,868,81800,2019
31071,50.9,2001,1942,7,37,602,53000,884,688,196,884,105100,2019
31073,53.4,2013,1864,5,101,606,64053,942,664,278,942,127000,2019
31075,38.8,722,691,6,9,198,46500,288,203,85,288,58300,2019
31077,45.5,2382,2290,10,50,671,47869,1019,825,194,1019,72700,2019
31079,35.9,61265,40846,1514,16986,15712,57104,23096,14398,8698,23096,146000,2019
31081,41.9,9215,8725,17,325,2720,64210,3713,2860,853,3713,154300,2019
31083,45.3,3415,3258,18,89,915,49835,1521,1207,314,1521,102700,2019
31085,45.7,893,819,0,74,261,51726,403,303,100,403,80900,2019
31087,46.2,2815,2791,2,15,728,49962,1243,919,324,1243,66700,2019
31089,42.8,10177,9492,14,496,2804,60387,4487,3238,1249,4487,114100,2019
31091,53.3,693,637,7,45,182,41125,318,199,119,318,92200,2019
31093,43.1,6417,6128,10,163,1829,59348,2720,2081,639,2720,148800,2019
31095,46.5,7144,6677,45,305,1830,44510,3302,2352,950,3302,84000,2019
31097,40.9,5161,4149,313,527,1223,54712,1809,1328,481,1809,94400,2019
31099,39.6,6529,6013,7,410,1701,60266,2666,1950,716,2666,149700,2019
31101,49.3,8068,7236,98,584,2304,50735,3882,2671,1211,3882,128300,2019
31103,45.3,760,749,0,7,198,56500,304,221,83,304,78100,2019
31105,46.3,3633,3132,3,347,1022,53403,1577,1126,451,1577,82600,2019
31107,45.6,8426,7216,34,242,2347,52332,3586,2659,927,3586,95900,2019
31109,33.5,313158,254337,11941,22068,73722,60527,124324,74344,49980,124324,177400,2019
31111,41.1,35263,30936,438,3046,9688,59795,14856,9950,4906,14856,139400,2019
31113,38.6,927,875,0,44,234,52708,347,256,91,347,110300,2019
31115,53.2,605,592,0,11,198,51000,294,225,69,294,112500,2019
31117,54.8,395,389,0,6,116,48125,191,139,52,191,102700,2019
31119,36.6,35080,27970,442,5267,8939,53188,14205,9320,4885,14205,146400,2019
31121,43.6,7798,7212,36,349,2247,55649,3373,2514,859,3373,115400,2019
31123,42.3,4781,3909,37,737,1186,46194,1954,1398,556,1954,95600,2019
31125,44.8,3544,3418,14,99,981,49032,1546,1244,302,1546,78300,2019
31127,39.3,6973,6541,104,194,1825,51828,2977,2171,806,2977,106300,2019
31129,49.2,4244,4015,6,119,1117,43388,1867,1416,451,1867,68300,2019
31131,41.4,15949,14156,65,1288,4241,59167,6510,4544,1966,6510,143900,2019
31133,50,2649,2528,4,48,770,46452,1222,1019,203,1222,71100,2019
31135,42.9,2901,2761,4,122,840,65543,1228,956,272,1228,118400,2019
31137,42.4,9100,8389,33,519,2450,59040,3905,2803,1102,3905,134000,2019
31139,41.6,7144,6870,15,109,2001,64511,3022,2294,728,3022,132700,2019
31141,38.4,33174,25996,179,6297,8537,62305,12947,9381,3566,12947,149700,2019
31143,45.1,5225,4850,4,288,1449,67719,2052,1705,347,2052,107300,2019
31145,40.7,10768,9874,66,566,2818,48808,4519,3296,1223,4519,109000,2019
31147,47.7,7961,7339,16,155,2222,47917,3704,2811,893,3704,69200,2019
31149,46.2,1414,1365,21,17,417,56250,623,497,126,623,96200,2019
31151,35.5,14270,9847,322,3616,3530,51502,5157,3641,1516,5157,99300,2019
31153,34.6,181232,146729,6626,16896,48012,82032,66260,45679,20581,66260,195300,2019
31155,41.2,21165,20162,104,482,5851,68682,8501,6637,1864,8501,165600,2019
31157,39.5,36074,25975,266,8594,9308,49745,14732,9863,4869,14732,128100,2019
31159,38,17171,16258,94,452,4458,70389,6600,4734,1866,6600,168200,2019
31161,46.7,5231,4243,109,289,1372,45371,2273,1564,709,2273,72300,2019
31163,49.7,3033,2922,5,68,862,50781,1368,1056,312,1368,88700,2019
31165,44.1,1219,1129,5,41,371,48269,544,392,152,544,117700,2019
31167,42.1,5957,5469,87,330,1742,63986,2418,1984,434,2418,119500,2019
31169,46.5,5057,4799,25,131,1424,51821,2244,1763,481,2244,71400,2019
31171,41.8,645,613,0,0,191,59432,277,212,65,277,119300,2019
31173,27.5,7181,2566,14,427,1601,51034,2176,1324,852,2176,79800,2019
31175,46.2,4206,3985,20,143,1218,55324,1865,1385,480,1865,110400,2019
31177,41.2,20361,19241,176,593,5747,71430,8185,6405,1780,8185,196100,2019
31179,32,9332,8392,135,557,2254,56456,3708,2378,1330,3708,137200,2019
31181,45.1,3537,3237,10,181,961,46188,1507,1200,307,1507,78400,2019
31183,49.4,783,759,0,20,221,51591,346,232,114,346,97800,2019
31185,39.9,13745,12443,214,709,3677,60298,5656,4048,1608,5656,135200,2019
32001,39.7,24259,17762,593,3376,6571,57824,9940,6503,3437,9940,191500,2019
32003,37.3,2182004,933344,245063,679381,498594,59340,783524,421252,362272,783524,262700,2019
32005,52,48132,38877,357,6108,14208,66810,20741,14811,5930,20741,378800,2019
32007,34.1,52297,34901,257,12751,12661,81232,18065,12870,5195,18065,212500,2019
32009,55.4,969,774,25,153,202,37375,491,286,205,491,65000,2019
32011,47.7,1859,1671,1,81,558,67105,774,571,203,774,120100,2019
32013,36,16828,11000,109,4547,4305,67756,6500,4642,1858,6500,180600,2019
32015,37.4,5643,3616,4,1759,1568,88030,2198,1614,584,2198,179900,2019
32017,44.4,5180,4504,197,357,1227,58462,2018,1510,508,2018,140900,2019
32019,43.7,54380,40722,402,9306,13876,56875,21189,14985,6204,21189,214900,2019
32021,52.9,4460,2690,229,519,1013,35806,2048,1446,602,2048,98900,2019
32023,53.1,44380,33861,826,6513,11156,47300,19088,13517,5571,19088,163300,2019
32027,42.1,6615,4310,234,1617,1306,50491,1948,1301,647,1948,113000,2019
32029,50.9,3988,3374,67,129,1037,66292,1627,1470,157,1627,240700,2019
32031,38.4,456936,288214,9821,111653,113491,64791,182180,106255,75925,182180,334100,2019
32033,39.8,9679,6929,543,1565,2135,60827,3516,2657,859,3516,154100,2019
32510,42.4,54773,36688,1074,13226,14143,55718,22755,12915,9840,22755,273800,2019
33001,47.4,60887,57842,375,1018,16586,69447,25052,18918,6134,25052,226500,2019
33003,52.3,48138,46129,225,713,13746,63153,21456,17025,4431,21456,242800,2019
33005,43.1,76042,71552,555,1408,18359,64751,30141,20929,9212,30141,195300,2019
33007,48.2,31741,29216,770,935,8251,47117,13768,9728,4040,13768,128000,2019
33009,43.2,89777,81380,924,2150,21039,63389,34727,24081,10646,34727,220300,2019
33011,40.7,413035,348800,9655,27970,106169,81460,161086,106397,54689,161086,274800,2019
33013,42.8,149917,138560,2040,3233,38778,75737,58452,41953,16499,58452,237600,2019
33015,44.5,306359,283469,2299,9161,84172,93756,121045,94111,26934,121045,326300,2019
33017,36.9,129124,117027,1210,3231,31210,72960,48982,32335,16647,48982,235900,2019
33019,46.3,43104,40952,282,674,11357,61312,17328,12701,4627,17328,173600,2019
34001,41.7,266105,150070,37289,50150,65999,62110,99850,67025,32825,99850,217900,2019
34003,41.9,930390,526241,49249,185238,244319,101144,339856,220190,119666,339856,469500,2019
34005,41.6,445702,300533,71501,35855,116102,87416,166391,125494,40897,166391,251200,2019
34007,38.8,506738,287169,92537,84972,125240,70451,187383,125229,62154,187383,197800,2019
34009,49.6,93086,79373,4124,7153,26368,67074,40171,31189,8982,40171,300500,2019
34011,37.6,151906,70499,27490,46643,34513,54149,50729,33093,17636,50729,162500,2019
34013,37.6,795404,242965,305796,183182,184261,61510,285908,125777,160131,285908,386000,2019
34015,40.5,291165,228576,28452,18059,73736,87283,104908,84056,20852,104908,219700,2019
34017,35.3,670046,192880,70655,288647,160439,71189,258591,81934,176657,258591,378000,2019
34019,46.3,124823,106763,2995,8166,34540,115379,47175,39081,8094,47175,415100,2019
34021,38.8,367922,182882,73029,64504,87468,81057,129936,81925,48011,129936,291100,2019
34023,38.6,825920,355653,78707,174747,209243,89533,285005,180979,104026,285005,344100,2019
34025,43.3,621659,467752,41697,67168,162014,99733,235362,173580,61782,235362,421900,2019
34027,42.8,493379,352199,15675,65683,130138,115527,181884,134496,47388,181884,456200,2019
34029,42.7,596415,504971,16510,54932,149790,70909,226160,180844,45316,226160,279000,2019
34031,37.2,503637,208005,52523,209203,119849,69688,165429,87262,78167,165429,342600,2019
34033,42.1,62990,46772,8107,5676,15777,66842,23933,17019,6914,23933,184600,2019
34035,41.7,329838,185677,30428,48326,85315,113611,118193,89574,28619,118193,430700,2019
34037,44.7,141483,122081,2991,11617,38292,94520,53322,44328,8994,53322,267500,2019
34039,38.7,554033,218856,111174,174998,136977,80198,190101,111350,78751,190101,367200,2019
34041,44.4,105862,86463,4612,9817,27728,81307,41587,29815,11772,41587,264200,2019
35001,37.6,677858,262184,16747,338856,158809,53329,267699,168608,99091,267699,199300,2019
35003,58.1,3526,2853,0,671,791,41910,1325,1162,163,1325,175400,2019
35005,35.7,65144,25325,929,36967,15731,43359,23284,16040,7244,23284,108700,2019
35006,37.3,26891,5193,237,10316,5999,39413,8708,5981,2727,8708,84400,2019
35007,50.2,12168,5687,81,6011,3277,36302,5853,4157,1696,5853,104800,2019
35009,31.5,49732,23686,2463,20971,11946,45092,18548,10576,7972,18548,125000,2019
35011,35.4,2040,906,32,1091,332,31625,672,421,251,672,106300,2019
35013,33.1,216069,58848,3476,147491,52854,40973,77842,49113,28729,77842,147400,2019
35015,35.2,57732,27012,836,28363,15098,65328,21251,14768,6483,21251,155900,2019
35017,46.4,27669,12675,242,13969,6733,37843,11851,8067,3784,11851,125100,2019
35019,43.1,4353,844,25,3217,601,24798,1384,867,517,1384,85000,2019
35021,58.5,441,260,0,175,105,29375,211,138,73,211,102400,2019
35023,43.1,4297,1676,54,2497,1071,42526,1679,1186,493,1679,86000,2019
35025,31.8,70277,24885,2386,41230,16588,60546,22523,15045,7478,22523,133100,2019
35027,50.9,19461,12632,101,6458,4850,46216,7566,6096,1470,7566,193900,2019
35028,42.3,18625,13377,107,3346,4957,121324,7931,5878,2053,7931,302800,2019
35029,37.1,24083,7108,316,16151,5348,29360,8904,5422,3482,8904,86900,2019
35031,32.4,72438,6259,409,10320,14859,33834,20942,14852,6090,20942,64800,2019
35033,55.2,4536,713,2,3696,838,28446,1713,1465,248,1713,112300,2019
35035,35.8,66137,32314,2133,25315,14568,41988,23634,15172,8462,23634,112400,2019
35037,43.4,8326,4131,134,3771,1580,29035,3040,1869,1171,3040,72700,2019
35039,41.3,39159,4870,173,27896,7576,39952,12730,9784,2946,12730,167300,2019
35041,30,18888,9790,456,7956,4122,42702,6814,3984,2830,6814,118200,2019
35043,40.1,142704,62056,2959,55525,36002,63802,51001,40082,10919,51001,200900,2019
35045,35.4,126515,48320,853,25668,30649,50518,43387,30813,12574,43387,151200,2019
35047,44,27738,4945,259,21563,6429,30946,11609,8166,3443,11609,135000,2019
35049,46.3,149293,63865,1325,76446,36778,61200,61921,43900,18021,61921,291800,2019
35051,55.7,11031,7136,44,3348,2805,29755,5555,4106,1449,5555,117400,2019
35053,39.4,16858,5764,95,8388,2406,42083,4520,3316,1204,4520,124100,2019
35055,48.8,32786,11563,54,18652,6771,38329,12103,9249,2854,12103,239500,2019
35057,43.6,15519,8488,121,6687,3646,36120,5644,4697,947,5644,114300,2019
35059,39.8,4133,2120,59,1750,743,35884,1395,906,489,1395,88000,2019
35061,38.9,76027,24784,803,46056,18400,48945,27010,22010,5000,27010,142600,2019
36001,37.8,306968,221542,35311,18325,69542,66252,126540,71341,55199,126540,222500,2019
36003,39.1,46688,44075,665,761,11479,48412,17948,13678,4270,17948,76400,2019
36005,34.2,1435068,131140,419473,804018,325361,40088,503829,99212,404617,503829,404700,2019
36007,39.9,193188,161081,9958,8140,46045,52226,78549,51189,27360,78549,117000,2019
36009,42,77121,69857,1091,1620,19728,48703,31779,22778,9001,31779,88100,2019
36011,42.9,77425,69753,3175,2286,19529,58377,31221,22251,8970,31221,128000,2019
36013,42.6,128496,112354,3018,9608,32349,46820,53075,36755,16320,53075,88000,2019
36015,41.3,84895,73203,5011,2619,21271,54940,33989,23217,10772,33989,105800,2019
36017,44.9,47909,45389,420,1049,13227,52002,20697,15414,5283,20697,98400,2019
36019,39.5,80583,72468,3278,2344,19205,56365,31301,20810,10491,31301,134100,2019
36021,48.2,60371,52129,2600,2879,15728,66787,24966,18403,6563,24966,233600,2019
36023,36.4,47865,44332,908,1293,11394,56023,17745,11648,6097,17745,123800,2019
36025,47.9,44995,41434,690,1744,11389,49544,18968,14010,4958,18968,139300,2019
36027,42.2,293754,209941,28787,35812,72701,81219,108413,74540,33873,108413,282000,2019
36029,40.3,919355,694067,119638,50599,229105,58121,389585,251583,138002,389585,153400,2019
36031,47.7,37459,34447,1087,1129,10010,56763,15790,11903,3887,15790,153600,2019
36033,39.9,50477,41201,2839,1789,11975,50407,19015,13577,5438,19015,108700,2019
36035,43.9,53646,49727,1063,1662,14369,50482,22557,15942,6615,22557,109600,2019
36037,43.1,57808,52329,1166,1906,14899,60524,23759,17168,6591,23759,119800,2019
36039,45.9,47424,40445,2584,2804,10204,53601,17100,12796,4304,17100,176300,2019
36041,55.3,4515,4332,36,75,786,58675,1157,1003,154,1157,166000,2019
36043,44.2,62057,58651,641,1340,15617,54646,24524,18052,6472,24524,100000,2019
36045,32.5,112842,92121,6450,8489,28196,52685,42734,24135,18599,42734,149900,2019
36047,35.2,2589974,942865,776274,493232,589006,60231,958567,288632,669935,958567,706000,2019
36049,42.2,26572,25470,185,461,6967,54524,10247,8282,1965,10247,120200,2019
36051,41.3,63591,57714,1638,2328,15484,59510,24176,18054,6122,24176,129400,2019
36053,41.9,71205,66285,1189,1572,16627,61633,25877,20016,5861,25877,136800,2019
36055,38.9,743341,524588,107602,65176,182175,60075,301948,191783,110165,301948,148400,2019
36057,41,49302,40068,933,6950,12403,49462,19660,13455,6205,19660,105400,2019
36059,41.7,1356509,813683,151233,229281,342651,116100,446977,360578,86399,446977,493500,2019
36061,37.5,1631993,765627,203590,421540,322288,86553,759460,182796,576664,759460,987700,2019
36063,43.2,210820,180115,14534,6364,54848,55522,88519,62543,25976,88519,125600,2019
36065,41,229959,188592,13067,13276,56089,56027,89729,60547,29182,89729,127700,2019
36067,39.1,462872,355699,50189,22734,112099,61359,185324,119871,65453,185324,145400,2019
36069,43.7,109511,98384,2358,5195,28394,64944,44787,33054,11733,44787,161800,2019
