"","year","tract","INSPECTION_SCORE","in_floodplain","age_t","total_pop_t","total_white_t","total_black_t","total_hispanic_t","poverty_t","income_t","public_assistance_t","owner_t","renter_t","vehicles_t","prop_value_t","area_t","pop_density_t","cf_riskscore_t","rf_riskscore_t","cf_riskscore_t2","rf_riskscore_t2","per_capita_income_t","yrPolicyCount_t","yrPaidOnBuildingClaim_t","yrPaidOnContentClaim_t","yrClaim_t","totPolicyCount_t","totPaidOnBuildingClaim_t","totPaidOnContentClaim_t","totClaim_t","unit_t","county","urbanrural"
"12395",2017,45003020500,97,0,41.1,8545,6147,2158,181,2429,70903,3061,2553,508,3061,180800,34.512443,247.5918613,0,39.76205224,0,38.69659647,32460,0,0,0,0,1,28025.01,10632.26,1,3469,45003,1
"12396",2017,45003021400,55,0,43.9,5813,1455,4004,254,1117,19670,2227,1087,1140,2227,80800,9.866627,589.157774,0,35.43714888,0,35.1129928,15585,0,0,0,0,0,0,0,0,2737,45003,1
"12397",2017,45003021602,99,0,38.3,8491,6358,1280,199,2178,61389,3286,2422,864,3286,157700,36.13231,234.9974303,0,35.5896057,0,35.91988783,29944,0,0,0,0,0,0,0,0,3582,45003,1
"12398",2017,45007000700,86,0,42,4242,1602,2404,84,971,18183,1969,810,1159,1969,51700,7.711882,550.0602836,0,64.70581184,0,68.66580525,13525,0,0,0,0,1,7658.66,0,1,2481,45007,1
"12399",2017,45009960100,90,0,36.5,5522,864,4487,121,1303,25162,1991,1366,625,1991,63000,198.470981,27.82270724,0,38.85449705,0,39.59833947,16664,0,0,0,0,1,40914.31,0,1,2984,45009,2
"12400",2017,45011970100,89,0,40.4,5688,2998,2464,27,1397,27384,2289,1519,770,2289,75300,252.226707,22.55114087,0,26.88785114,0,25.2996646,18320,0,0,0,0,0,0,0,0,2814,45011,1
"12401",2017,45011970300,90,0,37.6,3875,1685,2095,95,943,26422,1513,780,733,1513,73800,69.150108,56.0375119,0,35.87354941,0,34.81195359,17312,0,0,0,0,1,12302.61,0,1,1860,45011,2
"12402",2017,45013000100,88,0,45,4164,1116,2826,186,978,32299,1647,1323,324,1647,100100,359.190691,11.59272805,90.19002894,85.53726871,89.83672835,85.21746302,19203,27,814208.98,142959.01,27,51,976645.19,202829.55,51,2152,45013,2
"12403",2017,45013010800,89,0,34.1,4031,775,838,2315,835,29974,1243,475,768,1243,88500,6.62534,608.4216055,84.23870871,63.32651628,83.60130617,62.45669984,16687,2,30873.06,0,2,194,3341293.75,152667.16,114,1531,45013,1
"12404",2017,45015020506,87,0,36,5992,3899,1912,18,1512,45972,2206,1237,969,2206,159000,19.353772,309.60373,82.33496745,58.0113893,81.66070596,57.08198164,20387,0,0,0,0,7,80235.86,2833.2,7,2370,45015,1
"12405",2017,45019000400,55,0,20.9,3228,2412,588,50,225,21173,914,212,702,914,619200,0.630766,5117.587188,79.67564026,56.07548875,79.02037008,55.11079342,21852,1,13434.7,0,1,19,124172.32,0,19,1351,45019,1
"12406",2017,45019002701,80,0,38.3,2601,843,1548,161,563,37253,1140,292,848,1140,140100,3.874679,671.2814145,81.6824114,47.24825191,80.98895973,46.13185242,23786,4,47090.93,2215.73,4,29,495517.95,66303.83,29,1261,45019,1
"12407",2017,45019005300,80,0,35.2,3304,873,2356,38,608,21116,1404,360,1044,1404,241400,1.301796,2538.032073,91.23846448,65.28088284,90.89410667,64.39077363,17934,3,206176.23,6042.52,3,21,284804.21,16617.66,21,1787,45019,1
"12408",2017,45021970201,83,0,33.1,3547,2455,917,129,614,30519,1212,667,545,1212,97000,35.161162,100.8783498,0,64.92849433,0,64.27943036,18417,0,0,0,0,1,1793.3,0,1,1639,45021,2
"12409",2017,45021970401,78,0,41.2,3409,2813,333,15,872,29386,1330,925,405,1330,75500,78.842906,43.23787862,0,38.99419683,0,37.95843185,17828,0,0,0,0,0,0,0,0,1613,45021,2
"12410",2017,45023020200,43,0,46.4,2458,998,1403,0,488,17089,1176,703,473,1176,71200,5.149417,477.3355896,0,53.6983304,0,52.67498763,18565,0,0,0,0,0,0,0,0,1571,45023,1
"12411",2017,45023020300,43,0,33.4,3936,756,3134,42,946,29121,1423,710,713,1423,76100,9.453808,416.3401668,0,63.35323217,0,62.47594436,17621,0,0,0,0,0,0,0,0,1703,45023,1
"12412",2017,45025950600,83,0,37.4,5887,2543,3180,131,1648,33793,2236,1330,906,2236,92200,285.262223,20.63715251,0,39.43360573,0,38.41205257,17652,0,0,0,0,0,0,0,0,2755,45025,2
"12413",2017,45031010700,53,0,40.3,2628,59,2551,9,677,27125,1160,572,588,1160,46100,6.278809,418.5507156,0,0,0,0,14854,0,0,0,0,0,0,0,0,1374,45031,2
"12414",2017,45037970202,72,0,44.1,7093,3290,3050,591,1305,40237,2055,1399,656,2055,121100,374.686575,18.93048877,0,29.89232536,0,28.79941717,19018,0,0,0,0,0,0,0,0,2432,45037,2
"12415",2017,45041000700,69.3333333333333,0,39.3,2511,111,2305,68,627,19254,862,291,571,862,63700,5.887872,426.4698689,0,48.00932312,0,46.92225216,11627,0,0,0,0,0,0,0,0,1208,45041,1
"12416",2017,45041000800,86,0,40.6,3524,0,3479,45,939,22922,1339,584,755,1339,79000,6.117307,576.0704833,0,0,0,0,11709,0,0,0,0,0,0,0,0,1684,45041,1
"12417",2017,45041000900,62,0,37.3,3579,72,3506,0,831,18915,1306,324,982,1306,49400,5.610701,637.8882068,0,0,0,0,13002,0,0,0,0,0,0,0,0,1508,45041,1
"12418",2017,45041001100,81,0,33.3,5029,2974,1836,62,1065,38750,2262,742,1520,2262,111700,4.896318,1027.098322,0,37.02204179,0,35.99136746,23358,0,0,0,0,0,0,0,0,2551,45041,1
"12419",2017,45041001200,75,0,37,3242,2800,287,25,892,68783,1411,955,456,1411,198400,5.346845,606.3388783,0,66.21821027,0,65.32825645,51613,0,0,0,0,18,215259.7,21939.97,18,1565,45041,1
"12420",2017,45041001601,92,0,40.9,5896,1993,3531,243,1428,34481,2431,1674,757,2431,109700,29.551921,199.5132567,0,58.6655092,0,57.7431682,22476,0,0,0,0,12,90626.15,5280.59,12,2695,45041,1
"12421",2017,45041001800,90,0,40.5,3540,2148,1304,59,920,41333,1228,909,319,1228,88000,203.209212,17.42047009,0,52.84450364,0,51.81723209,22401,0,0,0,0,2,74461.54,19908.21,2,1493,45041,1
"12422",2017,45043920600,58,0,35.1,6496,1998,4042,12,1688,25375,2479,1562,917,2479,81900,52.174779,124.5046002,46.16868723,83.07313314,70.77281916,83.1445538,14708,2,160071.12,0,2,48,1514691.41,111306.13,48,2882,45043,2
"12423",2017,45045000700,92,0,43.8,2179,658,1281,178,356,24440,899,231,668,899,155100,2.567076,848.8256678,0,78.10714063,0,77.66124155,20119,0,0,0,0,0,0,0,0,1037,45045,1
"12424",2017,45045002505,73,0,36.4,3366,2183,581,566,737,27635,1480,455,1025,1480,95500,3.485301,965.7702448,0,57.00507629,0,56.06614615,16790,0,0,0,0,0,0,0,0,1519,45045,1
"12425",2017,45045004300,91.25,0,38.9,4000,888,2926,114,913,25552,1785,646,1139,1785,89100,3.205799,1247.738863,0,33.90096561,0,32.80777478,20982,0,0,0,0,2,7915.34,0,2,2084,45045,1
"12426",2017,45047970800,96,0,32.5,9591,3804,4734,1043,2269,28223,3300,1726,1574,3300,83200,78.536512,122.1215427,0,46.78032094,0,46.61846374,16909,0,0,0,0,0,0,0,0,3578,45047,2
"12427",2017,45051070300,78,0,36,4439,1951,2244,129,999,34031,1691,893,798,1691,156000,8.648316,513.279117,85.35466608,70.25519669,84.71155341,69.55105295,20714,0,0,0,0,27,774336.06,729311.73,27,1818,45051,1
"12428",2017,45053950300,90,0,33.5,8751,2501,3420,2585,1972,37358,2506,1596,910,2506,137100,542.104202,16.14265296,84.81397401,79.86992262,86.08925517,82.80502557,16241,0,0,0,0,10,272198,32166.97,10,2974,45053,1
"12429",2017,45057010500,52,0,34,5096,2593,1638,510,1136,26571,1766,1114,652,1766,77200,21.092519,241.6022477,0,64.08989908,0,63.20448672,15165,0,0,0,0,0,0,0,0,2135,45057,2
"12430",2017,45059920400,91,0,46.2,4971,2794,1852,276,1369,41340,2199,1330,869,2199,94200,12.876014,386.0666818,0,61.37770086,0,60.45114642,29128,0,0,0,0,0,0,0,0,2660,45059,2
"12431",2017,45063020100,95.3333333333333,0,32.5,2805,1517,1195,14,600,37962,1181,716,465,1181,78200,9.99614,280.6083148,0,89.60781049,0,89.40451971,22934,0,0,0,0,21,97038.87,15100,21,1346,45063,1
"12432",2017,45067950400,71,0,41.3,3726,1652,1915,121,921,30337,1383,996,387,1383,87600,75.825952,49.13884893,0,89.23916663,0,89.02375323,16191,0,0,0,0,109,5987577.55,1224878.87,109,1866,45067,2
"12433",2017,45069960200,78,0,44,5337,1606,3372,62,1374,26563,2146,1316,830,2146,56500,150.354801,35.4960398,0,74.98939754,0,75.08247649,13580,0,0,0,0,2,54979.62,0,2,2822,45069,2
"12434",2017,45069960400,91,0,40.1,4563,2405,1329,82,1273,26903,1750,1259,491,1750,53900,168.480877,27.08319236,0,74.75265186,0,74.21097487,15424,0,0,0,0,1,10862.78,0,1,2026,45069,2
"12435",2017,45069960500,92,0,44.3,2274,708,1322,4,556,30326,870,529,341,870,60300,174.568313,13.02641906,0,31.38110641,0,30.28536867,18744,0,0,0,0,0,0,0,0,1042,45069,2
"12436",2017,45071950502,69,0,31.8,5665,1523,3633,414,1230,36196,2014,895,1119,2014,71400,42.326231,133.8413524,0,50.90992086,0,49.79518337,16960,0,0,0,0,0,0,0,0,2431,45071,2
"12437",2017,45075010300,94,0,44.1,6394,1646,4691,0,1535,28574,2469,1763,706,2469,99600,174.172123,36.71081164,0,58.5964184,0,59.55352724,17958,0,0,0,0,4,179490.33,21708.64,4,3112,45075,1
"12438",2017,45077010803,80,0,39.9,4267,3364,662,116,1089,36589,1720,1109,611,1720,84500,9.302576,458.6901521,0,56.63099829,0,55.65651289,19728,0,0,0,0,0,0,0,0,1895,45077,1
"12439",2017,45079001000,86,0,22,3235,526,2512,46,304,12558,823,179,644,823,100400,1.152328,2807.360404,0,0,0,0,13844,1,0,3928.13,1,2,0,12683.5,2,931,45079,1
"12440",2017,45079001300,86,0,23.4,2479,404,1971,23,353,22052,809,224,585,809,86300,1.202561,2061.43389,0,0,0,0,14375,0,0,0,0,1,0,0,1,1111,45079,1
"12441",2017,45079003100,87,0,30.3,1134,554,433,19,116,32798,471,50,421,471,67000,2.512097,451.4156898,0,0,0,0,18840,2,0,0,2,3,13858.18,455.3,3,738,45079,1
"12442",2017,45083020301,76.6,0,20.9,2403,1313,829,72,171,15927,491,123,368,491,55100,2.65587,904.7882615,0,60.12700376,0,59.16863694,9490,0,0,0,0,1,0,0,1,651,45083,1
"12443",2017,45083020800,74,0,27.2,1177,83,1027,46,294,12039,507,77,430,507,65600,1.058077,1112.395412,0,46.79993341,0,45.69747622,8342,0,0,0,0,0,0,0,0,650,45083,1
"12444",2017,45083021001,81,0,38.3,2483,391,2068,24,659,20237,1112,301,811,1112,77800,2.471717,1004.564843,0,53.38107305,0,52.36707538,13311,0,0,0,0,0,0,0,0,1298,45083,1
"12445",2017,45083022003,77,0,43.2,4201,2831,1033,228,1123,44625,1497,1146,351,1497,134800,20.032801,209.7060716,0,55.03615088,0,54.07846264,23601,0,0,0,0,0,0,0,0,1571,45083,1
"12446",2017,45083022006,86.5,0,35.3,4262,1706,2309,153,1166,45750,1659,1108,551,1659,109200,16.836301,253.1434904,0,25.91209628,0,23.79309397,23278,0,0,0,0,0,0,0,0,1848,45083,1
"12447",2017,45085000901,85,0,31.6,4231,1629,1722,471,892,32140,2073,503,1570,2073,93800,7.768991,544.6009656,0,71.23745422,0,70.58750756,19658,0,0,0,0,20,1047684.1,14445.04,20,2357,45085,1
"12448",2017,45087030400,94,0,37.3,5914,4000,1626,25,1602,34865,2406,1649,757,2406,66400,118.635375,49.85022385,0,45.94993776,0,46.2789355,17956,0,0,0,0,0,0,0,0,2819,45087,2
"12449",2017,45089970501,66,0,40.5,3310,644,2447,201,944,35949,1324,836,488,1324,57400,190.633238,17.36318406,0,83.88669552,0,83.55556166,16956,0,0,0,0,7,476038.53,184722.14,7,1735,45089,2
"12450",2017,46011958700,92,0,38.2,5183,4969,0,143,1497,65800,2038,1638,400,2038,155500,1033.766396,5.013705243,0,98.23287447,0,98.28586353,33078,0,0,0,0,13,173857.97,13317.43,13,2358,46011,2
"12451",2017,46013951800,61,0,39,6003,5218,236,34,1553,41589,2676,1245,1431,2676,169300,42.912943,139.8878655,0,96.96760691,0,96.96486501,33322,0,0,0,0,0,0,0,0,2731,46013,2
"12452",2017,46023940200,83,0,30.3,3152,1334,4,35,613,40670,925,592,333,925,57500,904.208617,3.485921214,0,96.22199496,0,96.23219882,16902,0,0,0,0,3,6729.85,0,3,1246,46023,2
"12453",2017,46029954400,99,0,37.3,5026,4388,18,217,926,41667,2344,985,1359,2344,105700,3.660244,1373.132502,0,95.65735749,0,95.64661571,22167,0,0,0,0,1,81389.58,11798.64,1,2556,46029,2
"12454",2017,46037952800,93,0,43.2,1991,1874,0,43,545,32328,1000,675,325,1000,82600,55.501812,35.87270268,0,69.6249346,0,68.87337109,24979,0,0,0,0,0,0,0,0,1204,46037,2
"12455",2017,46047964200,89,0,54.8,4167,3367,47,237,1110,49762,2026,1354,672,2026,119700,118.690318,35.10817117,0,81.41048737,0,81.21460384,28839,0,0,0,0,0,0,0,0,2340,46047,2
"12456",2017,46053971200,98,0,44.4,2183,1862,0,33,648,41313,997,672,325,997,67200,1666.797842,1.30969692,0,25.461994,0,23.04943091,26654,0,0,0,0,1,5337.07,0,1,1380,46053,2
"12457",2017,46065977900,79,0,38.3,3168,2167,67,214,599,38147,1437,682,755,1437,153400,14.837401,213.5144828,0,84.85766654,0,84.5452796,29000,0,0,0,0,1,8317.65,0,1,1567,46065,2
"12458",2017,46075091600,84,0,53,740,740,0,0,218,39432,405,307,98,405,77700,2511.453379,0.294650104,0,25.26518575,0,22.45285094,26526,0,0,0,0,0,0,0,0,525,46075,2
"12459",2017,46077958200,96,0,44.1,2178,2093,0,7,652,62723,980,818,162,980,104400,976.753669,2.229835494,0,48.777591,0,47.663166,32983,0,0,0,0,0,0,0,0,1066,46077,2
"12460",2017,46083010300,93,0,36.7,4957,4759,43,5,1313,65712,1805,1488,317,1805,142400,278.413245,17.80446904,0,91.20606003,0,91.03343047,29234,0,0,0,0,1,7035.77,0,1,1899,46083,1
"12461",2017,46085972600,87,0,45.9,2304,2101,0,54,638,52275,987,813,174,987,87900,3487.159844,0.660709604,0,57.66541407,0,56.72320889,27824,0,0,0,0,13,207417.13,68157.16,13,1293,46085,2
"12462",2017,46093020400,87,0,40.6,6970,6284,21,273,1812,38306,3100,1965,1135,3100,148300,43.742596,159.3412517,0,92.23061878,0,94.05207016,25575,0,0,0,0,3,13231.4,0,3,3371,46093,2
"12463",2017,46097961600,74,0,42,2255,2146,23,47,643,50658,990,777,213,990,82000,1476.88939,1.526857743,0,58.75116704,0,57.81877165,28633,0,0,0,0,0,0,0,0,1273,46097,2
"12464",2017,46099001804,58,0,36,4212,3814,9,189,1184,73592,1604,1202,402,1604,157000,1.99925,2106.790046,0,0,0,0,28161,0,0,0,0,0,0,0,0,1604,46099,1
"12465",2017,46103011001,85,0,44.2,2913,2427,2,130,698,59076,1066,791,275,1066,165800,3.102187,939.0149594,0,64.72910622,0,63.83680651,26991,0,0,0,0,1,7201.03,0,1,1095,46103,1
"12466",2017,46105968300,76.6666666666667,0,47,2964,2807,3,47,837,50450,1311,971,340,1311,74300,7434.503583,0.398681629,0,65.58616314,0,64.71105735,30120,0,0,0,0,0,0,0,0,1803,46105,2
"12467",2017,46109940400,76,0,36.2,2983,1259,13,68,679,41844,1107,550,557,1107,71900,45.109081,66.12859171,0,88.07848389,0,87.84021554,24709,0,0,0,0,3,40491,9270.5,3,1259,46109,2
"12468",2017,46125965100,73,0,43.1,4117,3959,17,47,1259,60461,1709,1397,312,1709,126600,731.443169,5.628598604,0,99.46601525,0,99.48727113,28647,0,0,0,0,3,180789.59,22095.56,3,1902,46125,2
"12469",2017,47001020201,88,0,45.6,3973,3342,93,82,999,82014,1744,1131,613,1744,285200,25.496848,155.8231825,0,55.64965563,0,54.68191565,50378,0,0,0,0,0,0,0,0,1857,47001,1
"12470",2017,47001021202,60,0,47.2,5261,4734,206,114,1301,34265,2582,862,1720,2582,153200,9.883612,532.2952783,0,53.63163249,0,52.62962556,24546,0,0,0,0,0,0,0,0,2766,47001,1
"12471",2017,47003950402,75,0,36.8,6868,5186,626,1013,1718,39097,2682,1472,1210,2682,132200,62.124215,110.5527048,0,70.2908719,0,69.58266894,19792,0,0,0,0,0,0,0,0,2908,47003,2
"12472",2017,47003950600,79,0,39,6687,4223,1103,1167,1658,36233,2537,1088,1449,2537,96200,33.749748,198.1348127,0,86.54987841,0,86.28690823,21019,0,0,0,0,0,0,0,0,2978,47003,2
"12473",2017,47011010400,61,0,26.4,2758,1509,638,454,495,16338,1025,232,793,1025,70600,2.073363,1330.206047,0,66.31427484,0,65.42860285,10235,0,0,0,0,0,0,0,0,1197,47011,1
"12474",2017,47015960200,87,0,42.6,6096,5771,109,40,1684,40049,2447,1614,833,2447,140900,246.70132,24.71004209,0,82.48023031,0,82.11772145,21358,1,6328.48,9474.19,1,3,14564.02,14934.15,3,2765,47015,1
"12475",2017,47019070300,99,0,49.2,5554,5096,311,105,1497,29088,2433,1392,1041,2433,121100,8.828165,629.1228132,0,76.53855106,0,77.76846099,23280,0,0,0,0,0,0,0,0,2700,47019,1
"12476",2017,47031970400,86,0,37.9,6698,5515,58,683,1666,49828,2221,1428,793,2221,130700,113.682934,58.91825417,0,44.15830534,0,63.34882059,22588,0,0,0,0,2,0,0,2,2489,47031,2
"12477",2017,47035970400,80,0,40.1,6362,5811,21,488,1593,24583,2659,1294,1365,2659,94700,52.857295,120.3618157,0,54.80476757,0,54.32451751,16594,0,0,0,0,0,0,0,0,2994,47035,2
"12478",2017,47037013601,79,0,30.4,3435,270,3050,16,759,25467,1415,316,1099,1415,157000,2.34857,1462.592131,0,99.09147125,0,99.14499368,15215,0,0,0,0,0,0,0,0,1528,47037,1
"12479",2017,47037019300,63,0,22.1,3244,616,2317,15,806,10485,1339,60,1279,1339,247500,3.504263,925.7296042,0,99.68899172,0,99.84466927,9400,0,0,0,0,0,0,0,0,1505,47037,1
"12480",2017,47037019400,63,0,32.1,4373,2576,1487,176,819,62276,2389,983,1406,2389,302200,3.905303,1119.759466,0,74.43849792,0,73.90993567,51061,1,208331.12,333826.26,1,1,208331.12,333826.26,1,2981,47037,1
"12481",2017,47045964000,77,0,40.6,6705,6168,148,212,1815,55593,2583,1918,665,2583,95000,235.626898,28.4560042,0,45.42105926,0,44.51943696,23410,0,0,0,0,0,0,0,0,2889,47045,2
"12482",2017,47051960400,94,0,42.6,7795,6717,545,314,2158,47917,3354,2133,1221,3354,129300,39.821976,195.746188,0,44.82827169,0,48.07554847,27415,1,10361.89,0,1,3,28979.64,0,3,3672,47051,2
"12483",2017,47055920300,100,0,42.4,5907,4711,680,192,1665,54433,2446,1704,742,2446,140400,309.535308,19.08344492,0,61.42893868,0,77.30796723,25079,0,0,0,0,2,8463.25,0,2,3175,47055,2
"12484",2017,47059090100,97,0,42.6,5699,4534,587,362,1324,25538,2323,1122,1201,2323,93300,49.875661,114.2641498,0,66.62583837,0,65.74751196,18477,0,0,0,0,0,0,0,0,2912,47059,2
"12485",2017,47065011444,96,0,40.5,3290,316,2857,0,735,33047,1465,866,599,1465,96700,11.852968,277.5676101,0,70.1457927,0,69.42458899,20200,0,0,0,0,1,5694.33,0,1,1755,47065,1
"12486",2017,47071920400,87,0,42.3,5061,4032,370,371,1173,27007,1909,1004,905,1909,75700,34.481168,146.7757705,0,59.16776926,0,58.9445758,15858,0,0,0,0,1,7424.94,0,1,2411,47071,2
"12487",2017,47075930301,79,0,42.9,4326,1741,2368,78,1005,36474,1833,1043,790,1833,120800,80.882717,53.48485017,0,88.04999286,0,87.80310112,22776,0,0,0,0,7,48704.2,0,7,2063,47075,2
"12488",2017,47075930400,76,0,37.3,3886,1670,1774,418,1025,32788,1617,754,863,1617,93500,108.439264,35.83572828,0,93.10041383,0,92.99637103,23264,1,0,0,1,2,5531.49,0,2,1831,47075,2
"12489",2017,47083120200,85,0,47,2002,1696,203,0,448,41111,752,551,201,752,83800,90.253092,22.18206552,0,93.2578116,0,93.16269863,20087,1,53196.88,0,1,4,159048.61,0,4,992,47083,1
"12490",2017,47093001600,80,0,44.4,2939,2380,362,146,539,31656,1418,646,772,1418,95500,1.988717,1477.837219,0,89.1678162,0,88.94952439,26936,0,0,0,0,6,16431.38,0,6,1654,47093,1
"12491",2017,47093003700,94,0,41.4,2440,2046,138,34,433,40054,1380,426,954,1380,252400,3.792988,643.2923068,0,81.66531894,0,81.27371199,33385,0,0,0,0,0,0,0,0,1543,47093,1
"12492",2017,47093006600,80,0,39.2,3277,2805,279,119,378,26234,1507,533,974,1507,206800,2.802811,1169.183366,0,84.39476191,0,84.07241436,26395,0,0,0,0,0,0,0,0,1696,47093,1
"12493",2017,47093006800,85,0,27,5312,1392,3426,366,1240,15539,2515,307,2208,2515,72400,3.401538,1561.646526,0,46.68713568,0,45.59300599,11580,0,0,0,0,0,0,0,0,2799,47093,1
"12494",2017,47093007000,84,0,28.5,2783,997,1459,156,659,19756,1033,339,694,1033,79900,2.522607,1103.223768,0,65.07158826,0,64.17221092,12956,0,0,0,0,0,0,0,0,1258,47093,1
"12495",2017,47103975300,100,0,41.6,5970,4136,1342,244,1605,36310,2800,1539,1261,2800,118700,88.465211,67.48415487,0,84.72268468,0,84.40094573,23065,0,0,0,0,0,0,0,0,3137,47103,2
"12496",2017,47105060202,95,0,30.5,8103,6206,159,1304,1957,40206,2704,1462,1242,2704,111400,14.449433,560.7832501,0,66.17567024,0,65.4203552,17944,0,0,0,0,4,72157.42,0,4,3108,47105,1
"12497",2017,47107970200,64,0,35.4,6103,4772,607,329,1414,24417,2468,991,1477,2468,67800,29.113336,209.6290168,0,74.23719697,0,74.42541376,15278,0,0,0,0,0,0,0,0,2872,47107,2
"12498",2017,47111970300,81,0,36.4,8553,8033,28,268,2177,30239,3453,2372,1081,3453,96300,177.893162,48.07941971,0,83.15858446,0,86.9329741,16931,0,0,0,0,0,0,0,0,3713,47111,2
"12499",2017,47131965600,90,0,33.3,3959,1734,1562,447,1012,24718,1704,819,885,1704,77700,19.143655,206.8048134,0,77.85075004,0,77.32996096,15686,0,0,0,0,0,0,0,0,2005,47131,2
"12500",2017,47133950301,89,0,43.5,4500,4087,142,171,1127,34826,1860,1166,694,1860,107700,77.02587,58.42193019,0,87.41616325,0,87.14603838,21306,0,0,0,0,0,0,0,0,2109,47133,2
"12501",2017,47145030500,71,0,42.4,4158,3795,184,91,839,22453,1685,741,944,1685,77400,74.060276,56.14345807,0,91.05384579,0,90.87397592,14941,0,0,0,0,0,0,0,0,1973,47145,1
"12502",2017,47145030900,83,1,45.5,6281,6039,0,82,1684,41793,2355,1902,453,2355,149400,100.414151,62.55094464,0,83.39675593,0,83.0442074,20689,0,0,0,0,0,0,0,0,2639,47145,1
"12503",2017,47149041900,69,0,29.4,4310,1675,1635,744,955,27742,1796,526,1270,1796,106400,2.089335,2062.857321,0,86.31023165,0,86.02435806,16040,0,0,0,0,0,0,0,0,1962,47149,1
"12504",2017,47157002000,93,0,32.3,1969,93,1772,31,372,22442,686,298,388,686,56600,0.965098,2040.207316,0,0.056762913,0,26.94094683,10987,0,0,0,0,0,0,0,0,819,47157,1
"12505",2017,47157002100,77,0,36.2,1448,148,1257,12,255,18542,643,177,466,643,86500,0.77118,1877.642055,0,0,0,0,22662,0,0,0,0,0,0,0,0,687,47157,1
"12506",2017,47157002400,68,0,30.6,2474,71,2043,267,517,21633,871,209,662,871,50700,1.24187,1992.156989,0,0,0,0,12873,0,0,0,0,0,0,0,0,1175,47157,1
"12507",2017,47157003900,60.5,0,43.7,1605,229,1185,57,200,13281,1049,11,1038,1049,47550,0.59179,2712.110715,0,0,0,0,17729,0,0,0,0,0,0,0,0,1127,47157,1
"12508",2017,47157004600,86.5,0,38.3,1264,175,1072,0,211,23782,652,67,585,652,137233.3333,1.28153,986.3210381,0,0,0,0,18592,0,0,0,0,0,0,0,0,837,47157,1
"12509",2017,47157005000,53,0,28.9,1042,16,1004,0,183,14410,343,65,278,343,97380,0.877623,1187.297963,0,0,0,0,8747,0,0,0,0,0,0,0,0,465,47157,1
"12510",2017,47157010300,45,0,25.4,1645,29,1585,0,362,21641,483,250,233,483,48900,5.609109,293.2729601,0,87.11530229,0,86.849123,10408,0,0,0,0,0,0,0,0,633,47157,1
"12511",2017,47157011300,78,0,37.2,1372,266,1026,30,152,16389,724,103,621,724,44400,1.896389,723.4802564,0,94.06795302,0,94.03007643,17260,0,0,0,0,0,0,0,0,910,47157,1
"12512",2017,47157011400,32,0,28.2,5491,865,4298,155,600,11361,1512,33,1479,1512,119066.6667,2.858379,1921.018871,0,0,0,0,10169,0,0,0,0,0,0,0,0,1707,47157,1
"12513",2017,47157011600,71,0,31.9,2339,76,2197,11,473,17039,797,161,636,797,43900,1.531417,1527.34363,0,0,0,0,12274,0,0,0,0,0,0,0,0,1043,47157,1
"12514",2017,47157011700,68,0,41.5,1418,32,1386,0,231,24474,532,241,291,532,81300,3.531932,401.4799832,0,75.54550767,0,75.11134327,13111,0,0,0,0,0,0,0,0,664,47157,1
"12515",2017,47157020300,93,0,45.6,5648,3588,1136,326,1457,41328,2401,1361,1040,2401,98300,15.413673,366.4279111,0,87.32085072,0,88.1000165,23033,0,0,0,0,0,0,0,0,2711,47157,1
"12516",2017,47157020642,85,0,39.6,10372,5904,3615,144,2513,97193,3239,2988,251,3239,209300,25.256585,410.665179,0,91.60758466,0,97.13394183,36067,0,0,0,0,1,0,0,1,3339,47157,1
"12517",2017,47157022330,95,0,33.4,5142,19,4821,295,1260,32798,1824,1052,772,1824,64500,4.212774,1220.573427,0,0,0,0,15308,0,0,0,0,0,0,0,0,1956,47157,1
"12518",2017,47159975100,69,0,42.4,2976,2643,228,20,781,39528,1188,702,486,1188,127800,18.685426,159.2685123,0,93.42149075,0,93.32352779,21259,0,0,0,0,1,0,0,1,1336,47159,2
"12519",2017,47163040200,44,0,42.1,2658,1934,576,58,597,21016,1284,437,847,1284,92600,9.316891,285.2883006,0,43.60700186,0,42.48776599,18622,0,0,0,0,2,0,37100,2,1365,47163,1
"12520",2017,47163040600,47,0,32.3,3480,2783,174,440,861,23508,1430,595,835,1430,90500,4.239482,820.8550007,0,87.44351425,0,87.17765437,14102,0,0,0,0,3,10495.52,36.07,3,1712,47163,1
"12521",2017,47165020700,82,0,39.3,5020,4089,534,357,1116,39091,1874,928,946,1874,156100,7.878593,637.1696063,0,87.12385348,0,86.86424369,20016,0,0,0,0,5,224567.65,49448.73,5,2097,47165,1
"12522",2017,47167040500,97,0,32.9,6687,5638,620,266,1728,56212,2223,1715,508,2223,128900,66.934876,99.90307594,0,92.29891072,0,92.10837411,25363,0,0,0,0,0,0,0,0,2401,47167,1
"12523",2017,47167040700,74,0,36.6,4699,2360,2194,16,1210,26308,1959,664,1295,1959,84500,6.727111,698.5167927,0,94.84374257,0,94.77923792,16309,0,0,0,0,1,9076.16,0,1,2292,47167,2
"12524",2017,47169090200,74,0,38.4,3141,2113,858,52,560,31354,1105,594,511,1105,123100,25.545805,122.9556086,0,84.01869381,0,83.69852092,20822,0,0,0,0,2,26134.23,0,2,1217,47169,1
"12525",2017,47183968300,82,0,43.8,2310,2099,145,7,663,38750,1002,645,357,1002,68100,122.331409,18.88313082,0,33.01503116,0,31.9431462,20677,0,0,0,0,0,0,0,0,1128,47183,2
