DEVELOPMENT_ID,block_group,county,tract,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
MA002002119,250250007014,25025,25025000701,26.5,4296,2569,350,350,347,58199,2037,252,1785,2037,429700,2017
MA002002119,250250007014,25025,25025000701,26.6,4797,3031,303,457,481,64964,2191,282,1909,2191,425600,2018
MA002002119,250250007014,25025,25025000701,26.7,4368,2663,365,455,507,67181,2126,302,1824,2126,424800,2019
MA002002119,250250007014,25025,25025000701,26.8,4585,2993,359,366,487,80208,2163,320,1843,2163,485200,2020
MS004000022,280750007004,28075,28075000700,26.1,3660,966,2633,31,875,16433,1489,679,810,1489,49800,2010
MS004000022,280750007004,28075,28075000700,29.1,3883,875,2941,15,958,18291,1533,716,817,1533,53800,2011
MS004000022,280750007004,28075,28075000700,29.3,3774,936,2734,15,904,22237,1466,643,823,1466,54100,2012
MS004000022,280750007004,28075,28075000700,29.4,3925,955,2887,18,939,24448,1422,628,794,1422,59000,2013
MS004000022,280750007004,28075,28075000700,30.5,4114,870,3159,50,976,24141,1504,697,807,1504,62800,2014
MS004000022,280750007004,28075,28075000700,29.2,4071,881,3102,43,920,22176,1488,665,823,1488,60200,2015
MS004000022,280750007004,28075,28075000700,30.5,3710,665,2962,32,890,22125,1428,618,810,1428,58300,2016
MS004000022,280750007004,28075,28075000700,32.4,3684,656,2994,26,941,21778,1445,653,792,1445,57400,2017
MS004000022,280750007004,28075,28075000700,30.1,3805,625,3102,51,930,21045,1457,630,827,1457,61100,2018
MS004000022,280750007004,28075,28075000700,27.5,4086,590,3462,18,979,20625,1435,557,878,1435,55200,2019
MS004000022,280750007004,28075,28075000700,27.2,4025,441,3533,12,997,18783,1421,564,857,1421,66600,2020
MS002000002,280679507003,28067,28067950700,39.5,3084,1300,1657,127,788,27577,1412,699,713,1412,53800,2010
MS002000002,280679507003,28067,28067950700,41.9,3078,1033,1959,86,741,27668,1323,704,619,1323,62400,2011
MS002000002,280679507003,28067,28067950700,39.4,3224,1029,2195,0,765,26392,1350,684,666,1350,62900,2012
MS002000002,280679507003,28067,28067950700,42.6,3236,1045,2191,0,778,24912,1448,809,639,1448,61600,2013
MS002000002,280679507003,28067,28067950700,42.3,3414,1047,2315,0,782,21224,1431,776,655,1431,60000,2014
MS002000002,280679507003,28067,28067950700,41.7,3607,942,2634,0,769,21063,1426,821,605,1426,57600,2015
MS002000002,280679507003,28067,28067950700,38.5,4238,1079,3093,24,921,20446,1664,955,709,1664,50900,2016
MS002000002,280679507003,28067,28067950700,41.6,3837,1058,2698,38,813,19953,1558,928,630,1558,55800,2017
MS002000002,280679507003,28067,28067950700,40.9,3883,1011,2771,48,857,20523,1569,866,703,1569,52100,2018
MS002000002,280679507003,28067,28067950700,40.4,3782,1015,2717,44,891,22438,1513,907,606,1513,50200,2019
MS002000002,280679507003,28067,28067950700,34.7,4087,1341,2635,71,900,31483,1493,984,509,1493,63400,2020
NJ021000001,340311811011,34031,34031181101,33.5,2738,50,454,2192,815,46028,887,354,533,887,226100,2020
RI002000001,440070171003,44007,44007017100,34.7,4885,3068,398,1090,1220,40250,1838,1028,810,1838,205000,2010
RI002000001,440070171003,44007,44007017100,33.2,4932,2955,407,1246,1287,40255,1792,1007,785,1792,200100,2011
RI002000001,440070171003,44007,44007017100,33.5,5112,2723,595,1429,1300,39038,1844,996,848,1844,184500,2012
RI002000001,440070171003,44007,44007017100,38.3,4563,2501,609,1204,1174,32917,1774,1000,774,1774,172100,2013
RI002000001,440070171003,44007,44007017100,34.2,4867,2603,495,1440,1293,37866,1799,865,934,1799,164200,2014
RI002000001,440070171003,44007,44007017100,33.3,4728,2158,538,1619,1171,39201,1769,771,998,1769,159900,2015
RI002000001,440070171003,44007,44007017100,34.5,4534,1991,484,1599,1090,40296,1722,725,997,1722,158400,2016
RI002000001,440070171003,44007,44007017100,34.4,4416,1902,498,1536,1089,42625,1660,739,921,1660,161400,2017
RI002000001,440070171003,44007,44007017100,33.8,4518,2201,310,1639,1111,42981,1661,751,910,1661,165000,2018
RI002000001,440070171003,44007,44007017100,37.4,4433,1957,395,1815,1067,41880,1657,759,898,1657,170300,2019
RI002000001,440070171003,44007,44007017100,35.6,4645,2140,786,1260,1163,47868,1757,808,949,1757,208700,2020
UT015000001,490159765002,49015,49015976500,40.9,3274,2941,14,262,930,50951,1171,964,207,1171,90200,2010
UT015000001,490159765002,49015,49015976500,38.9,3515,3085,20,347,985,51708,1205,947,258,1205,95600,2011
UT015000001,490159765002,49015,49015976500,35.7,3590,3114,47,344,931,47174,1176,909,267,1176,103600,2012
UT015000001,490159765002,49015,49015976500,32.1,3626,3085,49,406,948,50927,1157,914,243,1157,107700,2013
UT015000001,490159765002,49015,49015976500,32.3,3395,2879,49,429,936,44318,1148,886,262,1148,118100,2014
UT015000001,490159765002,49015,49015976500,36.1,3429,2984,6,422,905,45509,1135,927,208,1135,131700,2015
UT015000001,490159765002,49015,49015976500,37,3221,2747,2,452,899,47935,1130,925,205,1130,137600,2016
UT015000001,490159765002,49015,49015976500,36.9,3306,2878,0,419,917,50213,1154,936,218,1154,131200,2017
UT015000001,490159765002,49015,49015976500,39.4,3159,2794,3,351,877,50292,1124,883,241,1124,130900,2018
UT015000001,490159765002,49015,49015976500,40.8,3136,2811,2,313,882,54963,1161,897,264,1161,136400,2019
UT015000001,490159765002,49015,49015976500,40.2,2950,2621,7,318,833,56406,1098,825,273,1098,126000,2020
VT003000001,500219631003,50021,50021963100,38.5,3556,3437,59,7,754,26545,1792,557,1235,1792,144800,2010
VT003000001,500219631003,50021,50021963100,39.3,3611,3475,58,20,786,26716,1707,593,1114,1707,144000,2011
VT003000001,500219631003,50021,50021963100,40.4,3488,3368,63,17,769,26025,1747,519,1228,1747,136400,2012
VT003000001,500219631003,50021,50021963100,37.9,3737,3640,36,18,848,29810,1758,595,1163,1758,123200,2013
VT003000001,500219631003,50021,50021963100,43.5,3604,3518,27,14,838,28363,1728,593,1135,1728,118800,2014
VT003000001,500219631003,50021,50021963100,43.6,3367,3207,103,33,677,30352,1642,595,1047,1642,120400,2015
VT003000001,500219631003,50021,50021963100,44.3,3435,3303,91,0,671,27383,1660,587,1073,1660,127400,2016
VT003000001,500219631003,50021,50021963100,41.8,3427,3235,159,0,674,30142,1636,606,1030,1636,122800,2017
VT003000001,500219631003,50021,50021963100,45.6,3416,3197,167,16,734,34258,1613,639,974,1613,135800,2018
VT003000001,500219631003,50021,50021963100,40.6,3480,3246,193,15,664,37553,1572,555,1017,1572,140700,2019
VT003000001,500219631003,50021,50021963100,40.4,3667,3378,98,55,728,38233,1853,579,1274,1853,138800,2020
UT004000405,490351025022,49035,49035102502,32.8,1252,864,0,201,132,52480,845,221,624,845,236400,2020
AR002000007,051190029001,05119,05119002900,44.6,1307,241,1008,12,311,19213,669,217,452,669,47000,2010
AR002000007,051190029001,05119,05119002900,46.6,1085,262,790,3,243,21731,582,186,396,582,62000,2011
AR002000007,051190029001,05119,05119002900,47.5,1192,298,838,7,264,21097,567,159,408,567,64500,2012
AR002000007,051190029001,05119,05119002900,39.1,1570,303,1109,85,294,19375,616,178,438,616,68200,2013
AR002000007,051190029001,05119,05119002900,35.3,1647,270,1185,90,296,23517,559,176,383,559,68000,2014
AR002000007,051190029001,05119,05119002900,35.5,1591,315,1137,70,270,21923,600,191,409,600,66800,2015
AR002000007,051190029001,05119,05119002900,35,1442,260,1037,69,254,17845,594,197,397,594,62700,2016
AR002000007,051190029001,05119,05119002900,37.1,1356,188,999,62,242,20393,573,225,348,573,60400,2017
AR002000007,051190029001,05119,05119002900,41.9,1059,175,840,11,216,18922,537,203,334,537,61900,2018
AR002000007,051190029001,05119,05119002900,43.1,993,218,753,15,214,19779,539,200,339,539,48800,2019
AR002000007,051190029001,05119,05119002900,43.8,1009,119,652,233,303,34444,632,301,331,632,NA,2020
AL177000001,011091889002,01109,01109188900,27,4944,1491,3400,24,1215,17677,2021,784,1237,2021,123000,2010
AL177000001,011091889002,01109,01109188900,27.1,4976,1650,3142,144,1242,20417,1992,885,1107,1992,126600,2011
AL177000001,011091889002,01109,01109188900,25.7,5036,1521,3270,207,1093,20778,2020,827,1193,2020,122000,2012
AL177000001,011091889002,01109,01109188900,28,5122,1571,3340,171,1238,23924,2196,934,1262,2196,119000,2013
AL177000001,011091889002,01109,01109188900,25.9,5594,1590,3771,164,1271,23654,2204,910,1294,2204,141500,2014
AL177000001,011091889002,01109,01109188900,25.7,6039,1642,4241,69,1420,22437,2385,937,1448,2385,139100,2015
AL177000001,011091889002,01109,01109188900,25.4,5893,2005,3770,37,1299,21768,2284,937,1347,2284,136700,2016
AL177000001,011091889002,01109,01109188900,25.8,5767,1985,3676,20,1329,25585,2126,911,1215,2126,139700,2017
AL177000001,011091889002,01109,01109188900,25.1,5513,1923,3466,23,1039,25313,1978,809,1169,1978,157400,2018
AL177000001,011091889002,01109,01109188900,24.3,4384,1492,2799,33,724,21508,1655,697,958,1655,114800,2019
AL177000001,011091889002,01109,01109188900,24.4,4210,1395,2678,50,696,33542,1461,569,892,1461,116200,2020
AL166000002,010970053001,01097,01097005300,40,2088,1632,453,3,638,42853,927,621,306,927,98300,2010
AL166000002,010970053001,01097,01097005300,46.5,1928,1437,488,3,632,34800,916,562,354,916,96300,2011
AL166000002,010970053001,01097,01097005300,46.9,1881,1363,518,0,634,32946,894,536,358,894,94200,2012
AL166000002,010970053001,01097,01097005300,49.7,1650,1183,458,0,556,33810,814,492,322,814,98900,2013
AL166000002,010970053001,01097,01097005300,46.8,1947,1409,476,49,611,31200,882,499,383,882,96600,2014
AL166000002,010970053001,01097,01097005300,40.2,2060,1347,582,120,557,37500,842,477,365,842,92600,2015
AL166000002,010970053001,01097,01097005300,40.6,1872,1218,544,70,495,32305,777,439,338,777,92300,2016
AL166000002,010970053001,01097,01097005300,36.5,1985,1195,647,83,486,37768,801,460,341,801,96000,2017
AL166000002,010970053001,01097,01097005300,34.2,1970,1129,701,79,465,32829,756,411,345,756,89700,2018
AL166000002,010970053001,01097,01097005300,31.4,1937,1007,808,30,434,28214,788,399,389,788,94800,2019
AL166000002,010970053001,01097,01097005300,31.6,1870,997,729,24,437,34338,776,407,369,776,101000,2020
AZ001000006,040131140001,04013,04013114000,28.1,2117,426,534,1076,385,14726,884,202,682,884,138200,2010
AZ001000006,040131140001,04013,04013114000,29.3,1909,482,453,923,397,19735,873,236,637,873,125500,2011
AZ001000006,040131140001,04013,04013114000,30.1,1706,545,531,581,354,21967,846,177,669,846,135800,2012
AZ001000006,040131140001,04013,04013114000,29.9,1747,545,396,715,292,22021,843,176,667,843,139400,2013
AZ001000006,040131140001,04013,04013114000,27.8,1897,582,496,714,309,22058,875,203,672,875,133400,2014
AZ001000006,040131140001,04013,04013114000,28,1893,698,371,686,271,22484,997,135,862,997,160200,2015
AZ001000006,040131140001,04013,04013114000,28.7,1953,777,286,635,229,24872,1053,157,896,1053,175900,2016
AZ001000006,040131140001,04013,04013114000,29,2019,874,151,768,270,22982,1110,197,913,1110,178200,2017
AZ001000006,040131140001,04013,04013114000,31.1,2017,852,154,768,351,26512,1220,193,1027,1220,170800,2018
AZ001000006,040131140001,04013,04013114000,31.1,1996,888,178,750,314,32865,1263,231,1032,1263,219800,2019
AZ001000006,040131140001,04013,04013114000,32.3,1969,854,152,733,287,35272,1258,209,1049,1258,237500,2020
AR002000004,051190030021,05119,05119003002,28.4,3877,1046,2533,163,849,22146,1511,411,1100,1511,81700,2010
AR002000004,051190030021,05119,05119003002,29.8,3463,957,2235,121,738,22197,1324,350,974,1324,88300,2011
AR002000004,051190030021,05119,05119003002,27.8,3540,900,2482,82,763,22883,1318,322,996,1318,87800,2012
AR002000004,051190030021,05119,05119003002,27.1,3772,945,2662,115,735,23263,1358,330,1028,1358,86900,2013
AR002000004,051190030021,05119,05119003002,27.9,3702,958,2625,42,787,22540,1434,353,1081,1434,85400,2014
AR002000004,051190030021,05119,05119003002,31,3607,923,2613,20,820,19250,1426,397,1029,1426,91400,2015
AR002000004,051190030021,05119,05119003002,28.8,3412,838,2497,27,770,14770,1427,351,1076,1427,96000,2016
AR002000004,051190030021,05119,05119003002,34.1,3255,772,2418,19,739,14375,1391,313,1078,1391,96400,2017
AR002000004,051190030021,05119,05119003002,36.6,3021,730,2242,16,709,17025,1354,294,1060,1354,88900,2018
AR002000004,051190030021,05119,05119003002,39.9,2759,720,1991,16,610,16602,1251,279,972,1251,92800,2019
AR002000004,051190030021,05119,05119003002,36,2905,712,2051,112,633,17136,1233,218,1015,1233,93700,2020
AL177000002,011091889003,01109,01109188900,27,4944,1491,3400,24,1215,17677,2021,784,1237,2021,123000,2010
AL177000002,011091889003,01109,01109188900,27.1,4976,1650,3142,144,1242,20417,1992,885,1107,1992,126600,2011
AL177000002,011091889003,01109,01109188900,25.7,5036,1521,3270,207,1093,20778,2020,827,1193,2020,122000,2012
AL177000002,011091889003,01109,01109188900,28,5122,1571,3340,171,1238,23924,2196,934,1262,2196,119000,2013
AL177000002,011091889003,01109,01109188900,25.9,5594,1590,3771,164,1271,23654,2204,910,1294,2204,141500,2014
AL177000002,011091889003,01109,01109188900,25.7,6039,1642,4241,69,1420,22437,2385,937,1448,2385,139100,2015
AL177000002,011091889003,01109,01109188900,25.4,5893,2005,3770,37,1299,21768,2284,937,1347,2284,136700,2016
AL177000002,011091889003,01109,01109188900,25.8,5767,1985,3676,20,1329,25585,2126,911,1215,2126,139700,2017
AL177000002,011091889003,01109,01109188900,25.1,5513,1923,3466,23,1039,25313,1978,809,1169,1978,157400,2018
AL177000002,011091889003,01109,01109188900,24.3,4384,1492,2799,33,724,21508,1655,697,958,1655,114800,2019
AL177000002,011091889003,01109,01109188900,24.4,4210,1395,2678,50,696,33542,1461,569,892,1461,116200,2020
AR002000005,051190030021,05119,05119003002,28.4,3877,1046,2533,163,849,22146,1511,411,1100,1511,81700,2010
AR002000005,051190030021,05119,05119003002,29.8,3463,957,2235,121,738,22197,1324,350,974,1324,88300,2011
AR002000005,051190030021,05119,05119003002,27.8,3540,900,2482,82,763,22883,1318,322,996,1318,87800,2012
AR002000005,051190030021,05119,05119003002,27.1,3772,945,2662,115,735,23263,1358,330,1028,1358,86900,2013
AR002000005,051190030021,05119,05119003002,27.9,3702,958,2625,42,787,22540,1434,353,1081,1434,85400,2014
AR002000005,051190030021,05119,05119003002,31,3607,923,2613,20,820,19250,1426,397,1029,1426,91400,2015
AR002000005,051190030021,05119,05119003002,28.8,3412,838,2497,27,770,14770,1427,351,1076,1427,96000,2016
AR002000005,051190030021,05119,05119003002,34.1,3255,772,2418,19,739,14375,1391,313,1078,1391,96400,2017
AR002000005,051190030021,05119,05119003002,36.6,3021,730,2242,16,709,17025,1354,294,1060,1354,88900,2018
AR002000005,051190030021,05119,05119003002,39.9,2759,720,1991,16,610,16602,1251,279,972,1251,92800,2019
AR002000005,051190030021,05119,05119003002,36,2905,712,2051,112,633,17136,1233,218,1015,1233,93700,2020
AZ001000004,040131166152,04013,04013116615,25.2,4595,540,1028,3000,1074,41946,1255,718,537,1255,162600,2020
FL019000007,120090626002,12009,12009062600,34.3,2367,489,1642,99,567,20368,1084,516,568,1084,92600,2010
FL019000007,120090626002,12009,12009062600,37.1,2582,572,1848,41,590,21166,1149,525,624,1149,83300,2011
FL019000007,120090626002,12009,12009062600,36.2,2583,505,1823,172,543,20767,1160,445,715,1160,78200,2012
FL019000007,120090626002,12009,12009062600,34.7,2621,475,1756,302,560,21000,1122,448,674,1122,76000,2013
FL019000007,120090626002,12009,12009062600,33.1,3048,505,1996,446,626,20625,1213,356,857,1213,69500,2014
FL019000007,120090626002,12009,12009062600,33.5,3438,506,1973,824,675,22987,1214,336,878,1214,71100,2015
FL019000007,120090626002,12009,12009062600,30.8,3337,454,1620,1098,712,21771,1109,321,788,1109,73400,2016
FL019000007,120090626002,12009,12009062600,30.7,3247,482,1509,1079,703,18803,1081,307,774,1081,74800,2017
FL019000007,120090626002,12009,12009062600,34.2,3150,602,1391,1011,664,24591,1093,345,748,1093,59800,2018
FL019000007,120090626002,12009,12009062600,35.4,3179,611,1378,1089,628,26541,1047,326,721,1047,90000,2019
FL019000007,120090626002,12009,12009062600,30.5,3293,608,1735,811,752,38542,1176,408,768,1176,89100,2020
GA006000780,130890208021,13089,13089020802,38.3,4014,1168,2669,35,936,41607,1702,1036,666,1702,263100,2010
GA006000780,130890208021,13089,13089020802,38.2,4062,1272,2572,45,922,42534,1763,1100,663,1763,255900,2011
GA006000780,130890208021,13089,13089020802,37.1,3826,1212,2359,97,874,42722,1676,986,690,1676,251000,2012
GA006000780,130890208021,13089,13089020802,36.2,4124,1299,2440,231,936,42679,1634,1031,603,1634,241500,2013
GA006000780,130890208021,13089,13089020802,35.3,4256,1479,2410,243,956,49464,1623,1037,586,1623,238400,2014
GA006000780,130890208021,13089,13089020802,35.7,4257,1460,2363,225,954,51944,1640,1028,612,1640,229700,2015
GA006000780,130890208021,13089,13089020802,36.5,4365,1448,2455,263,1015,57422,1700,1053,647,1700,253600,2016
GA006000780,130890208021,13089,13089020802,35.8,4764,1717,2624,208,1081,57204,1783,1107,676,1783,278100,2017
GA006000780,130890208021,13089,13089020802,36,4627,1666,2485,79,1133,63315,1779,1109,670,1779,298900,2018
GA006000780,130890208021,13089,13089020802,36.5,4411,1714,2155,182,1083,73981,1736,1124,612,1736,359100,2019
GA006000780,130890208021,13089,13089020802,37.1,4415,1942,2110,161,1287,95417,1854,1417,437,1854,427600,2020
GA006000890,131210087022,13121,13121008702,33.6,2188,417,1748,5,490,46917,1139,471,668,1139,374400,2020
GA006001010,131210044001,13121,13121004400,28.8,728,17,699,5,169,15585,425,41,384,425,278500,2010
GA006001010,131210044001,13121,13121004400,33.6,952,27,891,14,197,16201,590,52,538,590,284200,2011
GA006001010,131210044001,13121,13121004400,33.2,1379,36,1297,16,264,18638,715,58,657,715,282400,2012
GA006001010,131210044001,13121,13121004400,26.8,1829,28,1765,9,445,18778,863,23,840,863,143100,2013
GA006001010,131210044001,13121,13121004400,26.1,2036,46,1960,13,440,18359,911,26,885,911,275000,2014
GA006001010,131210044001,13121,13121004400,25.2,2509,0,2444,48,488,18750,1011,23,988,1011,85600,2015
GA006001010,131210044001,13121,13121004400,25.1,2817,20,2710,49,484,19754,1080,30,1050,1080,NA,2016
GA006001010,131210044001,13121,13121004400,24.9,2516,43,2353,58,438,18030,1126,46,1080,1126,108000,2017
GA006001010,131210044001,13121,13121004400,27.5,2654,114,2279,64,404,20146,1137,28,1109,1137,119100,2018
GA006001010,131210044001,13121,13121004400,26.2,3368,101,3009,72,542,23587,1304,39,1265,1304,114200,2019
GA006001010,131210044001,13121,13121004400,26.6,3105,131,2767,0,574,24297,1397,63,1334,1397,NA,2020
GA006001100,131210044001,13121,13121004400,28.8,728,17,699,5,169,15585,425,41,384,425,278500,2010
GA006001100,131210044001,13121,13121004400,33.6,952,27,891,14,197,16201,590,52,538,590,284200,2011
GA006001100,131210044001,13121,13121004400,33.2,1379,36,1297,16,264,18638,715,58,657,715,282400,2012
GA006001100,131210044001,13121,13121004400,26.8,1829,28,1765,9,445,18778,863,23,840,863,143100,2013
GA006001100,131210044001,13121,13121004400,26.1,2036,46,1960,13,440,18359,911,26,885,911,275000,2014
GA006001100,131210044001,13121,13121004400,25.2,2509,0,2444,48,488,18750,1011,23,988,1011,85600,2015
GA006001100,131210044001,13121,13121004400,25.1,2817,20,2710,49,484,19754,1080,30,1050,1080,NA,2016
GA006001100,131210044001,13121,13121004400,24.9,2516,43,2353,58,438,18030,1126,46,1080,1126,108000,2017
GA006001100,131210044001,13121,13121004400,27.5,2654,114,2279,64,404,20146,1137,28,1109,1137,119100,2018
GA006001100,131210044001,13121,13121004400,26.2,3368,101,3009,72,542,23587,1304,39,1265,1304,114200,2019
GA006001100,131210044001,13121,13121004400,26.6,3105,131,2767,0,574,24297,1397,63,1334,1397,NA,2020
GA107000001,130459101011,13045,13045910101,28.9,6002,3411,1881,314,1623,40625,2280,1131,1149,2280,155100,2010
GA107000001,130459101011,13045,13045910101,30.9,5732,3300,1778,200,1567,42784,2170,1214,956,2170,154200,2011
GA107000001,130459101011,13045,13045910101,31.3,5940,3541,1620,159,1584,47237,2272,1304,968,2272,151300,2012
GA107000001,130459101011,13045,13045910101,31.6,6179,3613,1730,147,1615,46840,2316,1256,1060,2316,113000,2013
GA107000001,130459101011,13045,13045910101,30.8,6177,3659,1817,195,1475,42063,2292,1283,1009,2292,114300,2014
GA107000001,130459101011,13045,13045910101,32,5968,3476,1864,126,1453,36544,2240,1265,975,2240,111900,2015
GA107000001,130459101011,13045,13045910101,33.8,6224,3649,1838,238,1482,35689,2287,1168,1119,2287,113200,2016
GA107000001,130459101011,13045,13045910101,34.3,5935,3439,1784,221,1440,37438,2144,1081,1063,2144,118100,2017
GA107000001,130459101011,13045,13045910101,33.3,5946,2884,2183,413,1565,41306,2147,1041,1106,2147,143500,2018
GA107000001,130459101011,13045,13045910101,35.4,5872,2702,2364,247,1510,52500,2156,975,1181,2156,148100,2019
GA107000001,130459101011,13045,13045910101,33.8,5971,2502,2783,145,1528,60625,2053,876,1177,2053,156100,2020
GA223000001,130790701001,13079,13079070100,40.5,3379,1701,1673,0,1066,20697,1354,977,377,1354,78800,2010
GA223000001,130790701001,13079,13079070100,40.2,3300,1649,1601,2,945,20853,1329,876,453,1329,87700,2011
GA223000001,130790701001,13079,13079070100,40.1,3457,1613,1777,2,976,26645,1342,876,466,1342,84000,2012
GA223000001,130790701001,13079,13079070100,41.8,3523,1785,1671,2,943,23821,1375,860,515,1375,84700,2013
GA223000001,130790701001,13079,13079070100,41.6,3718,2123,1513,2,1041,43281,1426,1041,385,1426,86000,2014
GA223000001,130790701001,13079,13079070100,40.5,4034,2013,1866,3,986,37500,1394,1023,371,1394,81300,2015
GA223000001,130790701001,13079,13079070100,41.2,4002,2027,1867,6,960,33929,1390,1024,366,1390,83700,2016
GA223000001,130790701001,13079,13079070100,41.5,3905,1980,1867,0,926,32482,1439,1015,424,1439,86600,2017
GA223000001,130790701001,13079,13079070100,40.6,3774,1984,1741,7,857,39943,1323,907,416,1323,101500,2018
GA223000001,130790701001,13079,13079070100,43.4,3359,1637,1632,6,753,33917,1243,858,385,1243,95200,2019
GA223000001,130790701001,13079,13079070100,42.4,3393,1406,1940,14,699,35603,1288,838,450,1288,109700,2020
IL042000001,171259565002,17125,17125956500,43,3489,3449,23,16,947,31799,1494,1069,425,1494,74800,2010
IL042000001,171259565002,17125,17125956500,46.9,3480,3418,38,17,968,34412,1518,1121,397,1518,75900,2011
IL042000001,171259565002,17125,17125956500,44.7,3422,3254,115,42,871,30645,1513,1059,454,1513,75600,2012
IL042000001,171259565002,17125,17125956500,44.2,3398,3228,153,6,904,30417,1483,972,511,1483,74400,2013
IL042000001,171259565002,17125,17125956500,44.6,3313,3200,64,13,893,31510,1467,908,559,1467,72900,2014
IL042000001,171259565002,17125,17125956500,43.1,3429,3286,69,14,904,34271,1512,1026,486,1512,71100,2015
IL042000001,171259565002,17125,17125956500,42.3,3277,3177,37,19,862,35179,1379,884,495,1379,72900,2016
IL042000001,171259565002,17125,17125956500,43.4,3279,3167,27,11,840,37170,1377,949,428,1377,69200,2017
IL042000001,171259565002,17125,17125956500,43.3,3270,3183,18,20,785,36764,1410,975,435,1410,70900,2018
IL042000001,171259565002,17125,17125956500,43.4,3236,3165,28,11,747,39773,1402,944,458,1402,73900,2019
IL042000001,171259565002,17125,17125956500,44.9,3214,3077,27,11,780,44938,1406,915,491,1406,80200,2020
KY004000004,210670001021,21067,21067000102,56.4,1429,950,436,34,202,23264,1020,262,758,1020,291700,2010
KY004000004,210670001021,21067,21067000102,44.8,1645,1219,388,38,210,23571,1064,316,748,1064,302500,2011
KY004000004,210670001021,21067,21067000102,47,1786,1296,431,43,215,22775,1109,318,791,1109,238600,2012
KY004000004,210670001021,21067,21067000102,40,1812,1358,393,53,252,30455,1048,301,747,1048,232500,2013
KY004000004,210670001021,21067,21067000102,43.1,1908,1422,381,68,181,27455,1117,286,831,1117,248600,2014
KY004000004,210670001021,21067,21067000102,40,1904,1471,373,20,256,34081,1123,321,802,1123,273900,2015
KY004000004,210670001021,21067,21067000102,39.7,1798,1359,374,29,214,33095,1064,258,806,1064,227400,2016
KY004000004,210670001021,21067,21067000102,46.2,1755,1380,303,28,228,30521,1033,290,743,1033,226300,2017
KY004000004,210670001021,21067,21067000102,48.3,1723,1274,360,32,218,28223,1027,294,733,1027,240800,2018
KY004000004,210670001021,21067,21067000102,52.4,1546,1051,351,85,187,26477,984,287,697,984,247300,2019
KY004000004,210670001021,21067,21067000102,55.3,1584,1088,308,131,251,27500,958,368,590,958,308000,2020
LA023000008,220790127002,22079,22079012700,24.9,3294,207,3029,0,652,20847,1016,501,515,1016,68100,2010
LA023000008,220790127002,22079,22079012700,30.9,3480,194,3267,0,653,21098,1054,500,554,1054,72900,2011
LA023000008,220790127002,22079,22079012700,35,3123,115,3002,0,623,21597,1080,429,651,1080,78200,2012
LA023000008,220790127002,22079,22079012700,31.7,3628,93,3528,0,692,21503,1211,472,739,1211,77300,2013
LA023000008,220790127002,22079,22079012700,33.5,3612,62,3530,0,705,21206,1342,573,769,1342,59900,2014
LA023000008,220790127002,22079,22079012700,34,3225,0,3204,0,742,19699,1300,507,793,1300,56400,2015
LA023000008,220790127002,22079,22079012700,34.2,3192,46,3116,13,793,19369,1245,487,758,1245,54400,2016
LA023000008,220790127002,22079,22079012700,37.2,2905,36,2848,9,734,19565,1184,482,702,1184,50100,2017
LA023000008,220790127002,22079,22079012700,41.8,2541,35,2491,6,662,16649,1204,469,735,1204,60800,2018
LA023000008,220790127002,22079,22079012700,36.5,2714,91,2602,11,654,16512,1200,378,822,1200,82800,2019
LA023000008,220790127002,22079,22079012700,32.9,2615,82,2511,8,709,18161,1147,385,762,1147,69300,2020
MD002000070,245101606004,24510,24510160600,44,3294,11,3115,135,638,27128,1163,596,567,1163,67400,2010
MD002000070,245101606004,24510,24510160600,48.1,2798,6,2720,39,519,25000,1200,527,673,1200,79400,2011
MD002000070,245101606004,24510,24510160600,46.3,2698,6,2363,293,427,23411,1211,575,636,1211,84400,2012
MD002000070,245101606004,24510,24510160600,48.7,2227,4,2065,158,356,23170,1053,573,480,1053,78300,2013
MD002000070,245101606004,24510,24510160600,46.6,2392,7,2169,180,459,25433,1096,498,598,1096,74500,2014
MD002000070,245101606004,24510,24510160600,45,2595,11,2465,87,537,26295,1109,484,625,1109,74600,2015
MD002000070,245101606004,24510,24510160600,40.5,3054,53,2852,91,613,31250,1129,504,625,1129,69700,2016
MD002000070,245101606004,24510,24510160600,36.1,3393,71,3188,65,666,33586,1165,499,666,1165,66600,2017
MD002000070,245101606004,24510,24510160600,38.9,3403,73,3190,69,636,40038,1120,472,648,1120,66600,2018
MD002000070,245101606004,24510,24510160600,40.3,3266,63,3090,59,619,43306,1033,470,563,1033,66900,2019
MD002000070,245101606004,24510,24510160600,44.4,2997,64,2824,50,539,38482,1079,484,595,1079,67200,2020
MD001000005,240037025004,24003,24003702500,32.2,6431,1975,2422,1836,1664,64444,2164,1248,916,2164,352300,2010
MD001000005,240037025004,24003,24003702500,31.6,6758,2024,2557,2060,1683,71339,2197,1210,987,2197,347900,2011
MD001000005,240037025004,24003,24003702500,32.3,6740,2006,2871,1769,1684,70714,2214,1167,1047,2214,341100,2012
MD001000005,240037025004,24003,24003702500,34.3,6566,2212,2731,1551,1668,63350,2244,1139,1105,2244,333500,2013
MD001000005,240037025004,24003,24003702500,33.6,6416,2509,2617,1125,1609,73179,2181,1094,1087,2181,364700,2014
