"","DEVELOPMENT_ID","STATE_NAME","INSPECTION_SCORE","year","in_floodplain","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","blockgroup","ALAND_b","AWATER_b","tract","ALAND_tr","AWATER_tr","pct_poor_poc1","pct_poor_poc2","pct_white","pct_poor","pct_elderly","log_income_pc","pct_renter","pop_density","CFLD_RISKV10","coastal","IFLD_RISKV10","CFLD_RISKS","IFLD_RISKS","STCO"
"24","AL049000005","AL",81,2017,0,"01","055","011200","1","010550112001",1360962,0,"01055011200",2384912,0,25.7588187038556,23.174733388023,40.3361344537815,37.0888157894737,17.1886936592819,4.06557971472845,0.72841726618705,0.000961819654038834,NA,NA,402871.547739264,0,24.6314858490566,"01055"
"25","AL049000004","AL",93,2017,0,"01","055","001000","1","010550010001",1624487,14367,"01055001000",1624487,14367,21.5753424657534,21.1643835616438,25.0684931506849,36.0975609756098,10,4.06179163918401,0.498823529411765,0.000898745265428409,NA,NA,329327.176566583,0,16.8021394878706,"01055"
"26","AL014000300","AL",96,2017,0,"01","095","030702","3","010950307023",2192151,12572351,"01095030702",43587610,22086593,2.10727969348659,1.97044334975369,83.5257082896118,13.6618141097424,18.5729275970619,4.45476866130985,0.488888888888889,0.000434732826342711,NA,NA,1788708.83429797,0,90.2206873315364,"01095"
"27","AL090000001","AL",91,2017,0,"01","059","973700","3","010599737003",37886936,54185,"01059973700",350991680,2755248,2.14322163633271,2.14322163633271,91.4110429447853,23.9700374531835,14.2467620995228,4.13094456804468,0.43452380952381,3.87204708240329e-05,NA,NA,346019.718721501,0,18.1498483827493,"01059"
"28","AL169000005","AL",97,2017,0,"01","097","004000","2","010970040002",662637,0,"01097004000",1737380,0,34.1935483870968,34.1935483870968,0,34.1935483870968,23.6588720770289,4.17090680893075,0.553359683794466,0.00109713161202891,0,1,813869.655063355,0,59.4192216981132,"01097"
"29","AL168000001","AL",87,2017,0,"01","049","960300","4","010499603004",25923776,0,"01049960300",108426406,467193,2.28987769971377,2.01665365599792,84.0954274353877,24.7005208333333,9.74155069582505,4.49828297866137,0.265007320644217,5.82091127465382e-05,NA,NA,558995.390635206,0,40.0522237196765,"01049"
"30","AL152000010","AL",97,2017,0,"01","125","010404","2","011250104042",2946460,209675,"01125010404",5084594,317221,32.2884012539185,32.2884012539185,45.4248366013072,34.3260188087774,9.25925925925926,4.24526583945746,0.5,0.00031156031305363,NA,NA,809678.598488473,0,59.2444407008086,"01125"
"31","AL152000009","AL",98,2017,0,"01","125","010404","3","011250104043",722691,36612,"01125010404",5084594,317221,32.2884012539185,32.2884012539185,71.1974110032362,34.3260188087774,6.957928802589,4.31557153461445,0.586466165413534,0.000855137257832186,NA,NA,809678.598488473,0,59.2444407008086,"01125"
"32","AL152000012","AL",98,2017,0,"01","125","010403","2","011250104032",1794815,82400,"01125010403",4356968,82400,10.9099925613687,10.9099925613687,57.3241061130334,16.3667523564696,25.1441753171857,4.41045666479731,0.324503311258278,0.000483058142482651,NA,NA,1393325.75303013,0,83.2441880053908,"01125"
"33","AL152000011","AL",100,2017,0,"01","125","010403","3","011250104033",1316289,0,"01125010403",4356968,82400,10.9099925613687,10.9099925613687,70.2165008777063,16.3667523564696,34.815681685196,4.35385855186033,0.383297644539615,0.00129834709550866,NA,NA,1393325.75303013,0,83.2441880053908,"01125"
"34","AL157000013","AL",91,2017,0,"01","065","040400","4","010650404004",20285029,238602,"01065040400",228114074,6829355,32.1346435291658,32.1346435291658,27.3339749759384,37.3673955401602,23.8691049085659,4.37182490732889,0.368544600938967,5.12200401586806e-05,NA,NA,658822.851893256,0,48.454346361186,"01065"
"35","AL012000006","AL",93,2017,0,"01","127","020100","2","011270201002",7252387,19581,"01127020100",69804046,343597,13.4055517941774,12.2884224779959,59.1119333950046,29.2961772061451,26.6419981498612,4.08898611894791,0.476377952755905,0.000149054373408369,NA,NA,1073665.96476396,0,72.9047338274933,"01127"
"36","AL098000001","AL",95,2017,0,"01","107","050400","5","011070504005",95329382,1882680,"01107050400",936899340,19721381,25.5735759493671,25.2373417721519,11.5709459459459,28.5685765621881,15.2027027027027,4.15396722164548,0.301449275362319,1.24200952021277e-05,NA,NA,955655.742594417,0,67.3580694070081,"01107"
"37","AL107000001","AL",98,2017,0,"01","031","010500","4","010310105004",20754142,59990,"01031010500",200757187,1059903,13.0855509126897,12.0079173081152,76.647564469914,25.3383994300641,39.1117478510029,4.49698496868751,0.0854092526690391,3.36318408151973e-05,NA,NA,5760506.27965641,0,99.6630727762803,"01031"
"38","AL199000001","AL",85,2017,0,"01","017","954300","3","010179543003",2574794,0,"01017954300",132910142,178276,6.54645237161897,6.54645237161897,55.3615960099751,14.1239570917759,10.7231920199501,4.38288116718144,0.433734939759036,0.000155740614588973,NA,NA,1163803.50848419,0,76.4635276280324,"01017"
"39","AL005000005","AL",75,2017,0,"01","113","030901","2","011130309012",23990142,170838,"01113030901",62539010,381587,8.89201437724645,6.00093764650727,71.7505995203837,26.8438433715993,15.347721822542,4.36910448557163,0.239470517448857,8.69106985694374e-05,NA,NA,508862.384083941,0,35.2573281671159,"01113"
"40","AL011000001","AL",89,2017,0,"01","049","961100","2","010499611002",3724544,0,"01049961100",33898608,86334,2.29287679608682,2.23173341485784,73.0561970746728,14.2539682539683,16.9361046959199,4.22138815330634,0.296296296296296,0.000348767526977799,NA,NA,1340546.19373194,0,81.8712095687331,"01049"
"41","AL052000001","AL",98,2017,0,"01","043","965000","4","010439650004",646019,672,"01043965000",23449199,193670,1.0468594217348,1.01362578929877,90.4411764705882,15.392725355825,25.7352941176471,4.18585366993414,0.641176470588235,0.0010526006201056,NA,NA,849663.045042842,0,61.6597877358491,"01043"
"42","AL052000004","AL",99,2017,0,"01","043","964800","3","010439648003",4663822,61666,"01043964800",9376609,182336,6.89578219147512,6.13702298594064,77.981072555205,26.6383359427421,11.5457413249211,4.25763058387716,0.716814159292035,0.000339850020005052,NA,NA,1056527.83245538,0,72.4077661725067,"01043"
"43","AL011000002","AL",93,2017,0,"01","049","961300","2","010499613002",847990,0,"01049961300",91371428,86324,14.9576344457894,13.5051011585682,80.6797853309481,27.3041673871693,9.66010733452594,3.86284665998294,0.808219178082192,0.000659205886861873,NA,NA,1202430.88036395,0,77.9502190026954,"01049"
"44","AL062000002","AL",72,2018,0,"01","017","954500","1","010179545001",2592036,0,"01017954500",6948352,0,18.4379634206624,16.3371230845279,52.5650557620818,21.733604473818,19.7026022304833,4.323582079849,0.331491712707182,0.000518897114083292,NA,NA,1131563.78823778,0,74.9894710242588,"01017"
"45","AL091001003","AL",98,2017,0,"01","095","030401","2","010950304012",2692472,1790,"01095030401",31315434,394806,0.776914539400666,0.51054384017758,95.6896551724138,20.5007824726135,19.3486590038314,4.25166254998979,0.56745182012848,0.000387747764879263,NA,NA,900210.968752222,0,64.7574123989218,"01095"
"46","AL062000001","AL",66,2017,0,"01","017","953900","3","010179539003",7191224,0,"01017953900",98335870,2360152,17.4087713424841,17.4087713424841,18.1150550795594,22.1627050552394,16.5238678090575,4.13149034569495,0.575187969924812,0.000113610701043383,NA,NA,810031.724117208,0,59.2844508086253,"01017"
"47","AL096000001","AL",85,2017,0,"01","029","959600","3","010299596003",23732655,130403,"01029959600",243823026,915596,6.90643732082356,4.87359916601512,96.405648267009,30.0635534678088,19.7047496790757,4.15557893147693,0.504091653027823,6.56479437298524e-05,NA,NA,1404416.50345198,0,83.4484501347709,"01029"
"48","AL117000001","AL",94,2017,0,"01","129","044000","2","011290440002",45785148,1684,"01129044000",650156332,3025294,8.48314606741573,8.48314606741573,65.2173913043478,14.198250728863,24.247491638796,4.35554729573213,0.426724137931034,1.30610039744766e-05,0,1,1051392.37700853,0,72.0181940700809,"01129"
"49","AL134000001","AL",87,2017,0,"01","009","050500","3","010090505003",50231059,171812,"01009050500",248719995,1503784,5.81982460802551,5.64709008769599,87.6480541455161,19.5108984582669,13.7055837563452,4.17067234031558,0.380530973451327,3.52968867329673e-05,NA,NA,807772.550866288,0,59.0970350404313,"01009"
"50","AL139000001","AL",98,2018,0,"01","015","002103","1","010150021031",9075847,22857,"01015002103",25242983,65404,13.7447608035843,12.0248590836826,53.1710442024343,25.2784791326303,15.7591287636131,4.29272113777454,0.566617862371889,0.000171994966420214,NA,NA,998037.30001174,0,69.4470181940701,"01015"
"51","AL150000010","AL",95,2017,0,"01","021","060102","3","010210601023",2105265,15243,"01021060102",64410623,251385,9.15344658149656,8.49361224203285,50.419527078566,23.9303843364757,23.1884057971014,4.25695815256093,0.586776859504132,0.000622724455116102,NA,NA,1015528.00933076,0,70.2177392183288,"01021"
"52","AL140000001","AL",87,2018,0,"01","019","955900","1","010199559001",58917655,470703,"01019955900",307973235,1981693,2.06930939915233,1.17177761156819,89.3617021276596,21.6404886561955,19.5542046605876,4.46202344463563,0.2525,3.3504388455379e-05,NA,NA,1333275.58906598,0,81.6227257412399,"01019"
"53","AL009000003","AL",87,2018,0,"01","055","010200","1","010550102001",13823009,54808,"01055010200",28384233,83206,0.0594766058683584,0.0594766058683584,85.6228172293364,5.39766918830505,19.0919674039581,4.28721929540081,0.386054421768707,0.000124285530017379,NA,NA,1051840.33860387,0,72.0982142857143,"01055"
"54","AL013000001","AL",97,2018,0,"01","073","005500","2","010730055002",6996833,82509,"01073005500",8804183,82509,38.0763510163609,38.8696083292018,14.6341463414634,48.9340604858701,12.7883981542518,4.05037975626146,0.655367231638418,0.000216812377828655,NA,NA,480402.843184921,0,32.4776785714286,"01073"
"55","AL008000012","AL",99,2018,0,"01","047","956800","2","010479568002",4374401,3954,"01047956800",9281651,12964,31.9367588932806,31.9367588932806,12.4813153961136,35.4175409148133,15.0971599402093,4.16274358323542,0.73120728929385,0.000305870449462681,NA,NA,1345757.79255295,0,82.0628369272237,"01047"
"56","AL080000001","AL",95,2018,0,"01","079","979400","1","010799794001",8229145,17365,"01079979400",86891617,211005,7.12788259958071,6.73188912182623,82.3228010247652,22.3590248707215,31.7677198975235,4.21258707812389,0.368534482758621,0.00014229910883816,NA,NA,1313262.87852504,0,81.1152291105121,"01079"
"57","AL088000001","AL",96,2018,0,"01","041","963700","2","010419637002",135437738,681974,"01041963700",257678866,896885,4.51282051282051,3.35897435897436,66.9781931464174,15.3702218658113,17.3416407061267,4.39141151038561,0.366666666666667,1.42205564596774e-05,NA,NA,1589296.31833919,0,87.0725235849057,"01041"
"58","AL095000010","AL",99,2018,0,"01","075","030200","3","010750302003",77437132,35345,"01075030200",510075661,306902,1.96419691695674,1.96419691695674,80.781010719755,12.680258577822,23.0474732006126,4.37200935245266,0.252971137521222,1.68652940297427e-05,NA,NA,1198161.3704007,0,77.7880727762803,"01075"
"59","AL123000001","AL",97,2018,0,"01","067","030500","3","010670305003",8034547,0,"01067030500",160668038,25295,3.38179035960214,2.98393267023718,68.8321732405259,9.02810488302716,15.3518948182521,4.29063552626155,0.256329113924051,0.00032186008744488,NA,NA,1594726.93075765,0,87.1272742587601,"01067"
"60","AL111000001","AL",78,2018,0,"01","039","963000","3","010399630003",3289882,22052,"01039963000",403172625,3838825,6.58761528326746,6.19235836627141,79.8684210526316,21.9585561497326,23.1578947368421,4.1971978274878,0.404692082111437,0.000231011325026247,NA,1,1342219.83905637,0,81.9575471698113,"01039"
"61","AL143000001","AL",96,2018,0,"01","061","050500","3","010610505003",18067965,0,"01061050500",187987750,504838,5.19480519480519,4.17748917748918,68.5647425897036,24.7887323943662,22.6989079563183,4.23520007696928,0.404214559386973,7.09543105712237e-05,NA,1,978822.920685478,0,68.4994103773585,"01061"
"62","AL149000001","AL",92,2018,0,"01","031","010300","1","010310103001",230436603,56880,"01031010300",292552039,93160,1.94353518821604,1.41162029459902,89.2924706772607,7.94430794430794,20.5069996216421,4.51184327040711,0.177304964539007,1.14695320343704e-05,NA,NA,2369865.46492244,0,95.02400606469,"01031"
"63","AL179000001","AL",99,2018,0,"01","045","021102","2","010450211022",3530023,0,"01045021102",23042778,0,5.58288243974422,5.21396950319725,55.0925925925926,23.5441139715071,12.2685185185185,4.47126236584579,0.779697624190065,0.000244757612060885,NA,NA,849628.463658056,0,61.6513645552561,"01045"
"64","AL008000003","AL",51,2018,0,"01","047","956800","2","010479568002",4374401,3954,"01047956800",9281651,12964,31.9367588932806,31.9367588932806,12.4813153961136,35.4175409148133,15.0971599402093,4.16274358323542,0.73120728929385,0.000305870449462681,NA,NA,1345757.79255295,0,82.0628369272237,"01047"
"65","AL002000012","AL",30,2018,0,"01","097","002600","1","010970026001",173106,0,"01097002600",3395177,0,26.1777959852519,25.931995083982,8.49056603773585,30.0696435886932,68.8679245283019,4.15624619039734,0.947643979057592,0.00122468314212101,1506.77210420127,1,1172869.49606856,72.7139761646804,76.7204346361186,"01097"
"66","AL053000030","AL",87,2018,0,"01","133","965900","3","011339659003",86417416,174196,"01133965900",260815129,384734,0,0,99.8664886515354,16.6666666666667,17.6234979973298,4.39856494288126,0.114551083591331,8.66723439173418e-06,NA,NA,492789.746265142,0,33.6821933962264,"01133"
"67","AL084000010","AL",81,2018,0,"01","075","030100","5","010750301005",5146178,0,"01075030100",493059889,850894,5.37040563702152,5.35136164540088,83.7483617300131,20.3751233958539,13.4993446920052,4.2992675316086,0.23961661341853,0.000148265372865066,NA,NA,845976.422015754,0,61.3902459568733,"01075"
"68","AL051000001","AL",94,2018,0,"01","059","973400","3","010599734003",6356040,167078,"01059973400",191320812,2880300,5.22466039707419,0,81.1070998796631,34.9355625217694,16.6064981949458,4.11876059044238,0.458620689655172,0.000130741782619367,NA,NA,586020.582248052,0,42.6233995956873,"01059"
"69","AL064000001","AL",96,2018,0,"01","127","021100","1","011270211001",18777100,108085,"01127021100",139415612,721276,2.53998118532455,1.66196299780495,94.3225806451613,17.1637055837563,20.9032258064516,4.34232396631288,0.385714285714286,4.12736791091276e-05,NA,NA,1960668.64647042,0,92.2001347708895,"01127"
"70","AL121000001","AL",94,2018,0,"01","095","030903","2","010950309032",2565594,0,"01095030903",9164896,47967,13.2558997050147,13.1452802359882,60.5083694978301,24.1106719367589,9.29944203347799,4.2006316548101,0.560810810810811,0.00125740861570459,NA,NA,1765524.11504344,0,89.9153470350404,"01095"
"71","AL167000010","AL",92,2018,0,"01","071","950300","3","010719503003",291071297,712,"01071950300",555430754,18659777,3.81052263590281,2.37720678203111,89.0154597233523,19.3926478423015,12.8559804719284,4.38212515222532,0.335135135135135,4.22233319694178e-06,NA,NA,1232373.08004856,0,78.9504716981132,"01071"
"72","AL190000004","AL",94,2018,0,"01","063","060000","1","010630600001",286394630,530814,"01063060000",602704535,5380156,34.8401323042999,33.9029768467475,18.3229813664596,40.2540033130867,17.9089026915114,4.27600198996205,0.427631578947368,3.37296827108804e-06,NA,NA,548959.575763223,0,39.096192722372,"01063"
"73","AL156000002","AL",98,2018,0,"01","053","970200","1","010539702001",1245357,0,"01053970200",8730944,232667,40.0216333153056,40.0216333153056,0,47.3584905660377,17.1939477303989,4.04004824154746,0.391304347826087,0.000583768349156105,NA,1,1415099.88050422,0,83.610596361186,"01053"
"74","AL190000003","AL",83,2018,0,"01","063","060100","4","010630601004",50123903,442524,"01063060100",502389241,10143625,27.8241513633834,27.8241513633834,0,31.0953058321479,28.5462555066079,4.06707085604537,0.614814814814815,2.26438870891598e-05,NA,NA,931800.797541077,0,66.3135950134771,"01063"
"75","AL158000001","AL",85,2018,0,"01","005","950200","1","010059502001",195878898,586621,"01005950200",517006053,983621,14.4137022397892,15.1515151515152,32.4712643678161,33.1564986737401,19.3486590038314,4.21077318047017,0.456756756756757,5.32982373629649e-06,NA,NA,690822.137724679,0,50.7917789757412,"01005"
"76","AL006000007","AL",82,2018,0,"01","101","001000","2","011010010002",2031862,0,"01101001000",4018441,110189,53.0824140168722,50.1622323166775,6.73854447439353,59.428182437032,13.8364779874214,3.89426066444699,0.831325301204819,0.000547773421620169,NA,NA,683984.685266349,0,50.2948113207547,"01101"
"77","AL047000002","AL",89,2018,0,"01","089","001200","2","010890012002",700347,7403,"01089001200",2743684,7403,65.3105702869597,66.7272066836179,4.86202365308804,67.0177987649837,0,3.8302035989257,1,0.00108660421191209,NA,NA,1237014.31530521,0,79.1252526954178,"01089"
"78","AL006000012","AL",90,2018,0,"01","101","000600","1","011010006001",639198,0,"01101000600",1688984,0,59.78898007034,59.7303634232122,0,61.2612612612613,14.5336225596529,4.02197445511006,0.839887640449438,0.00144243254828707,NA,NA,588863.302038053,0,42.7876516172507,"01101"
"79","AL047000014","AL",85,2018,0,"01","089","001200","2","010890012002",700347,7403,"01089001200",2743684,7403,65.3105702869597,66.7272066836179,4.86202365308804,67.0177987649837,0,3.8302035989257,1,0.00108660421191209,NA,NA,1237014.31530521,0,79.1252526954178,"01089"
"80","AL047000016","AL",93,2018,0,"01","089","002721","2","010890027212",2126239,0,"01089002721",4324957,2480,2.4224072672218,1.96820590461771,68.4740882917466,9.36159475145092,18.7619961612284,4.55226658177351,0.493670886075949,0.00098013440633908,NA,NA,1618026.41169062,0,87.4957884097035,"01089"
"81","AL077000010","AL",88,2018,0,"01","125","012404","1","011250124041",3356087,0,"01125012404",5179735,0,20.2134986225895,19.7658402203857,20.7432432432432,22.0409580006942,22.0945945945946,4.34382201076216,0.669329073482428,0.000440989759800625,NA,NA,845063.265468989,0,61.2996967654987,"01125"
"82","AL073000333","AL",94,2018,0,"01","045","020700","3","010450207003",1461405,16200,"01045020700",12204016,16200,22.2929936305732,21.5923566878981,48.1818181818182,35.1351351351351,19.5454545454545,4.31221968327397,0.497560975609756,0.000451620187422378,NA,NA,606761.016235594,0,44.3080357142857,"01045"
"83","AL047000051","AL",88,2018,0,"01","089","002100","2","010890021002",1547866,21801,"01089002100",3384385,36536,49.3087557603687,48.2642089093702,50.0499500499501,59.63133640553,12.6873126873127,4.17998242529259,0.765873015873016,0.000646696807087952,NA,NA,1586410.65519288,0,87.0177729110512,"01089"
"84","AL066000001","AL",93,2018,0,"01","107","050100","4","011070501004",96073463,363884,"01107050100",318212840,475468,17.0264436049649,18.0518078791149,38.8571428571429,22.9566648381788,21.0612244897959,4.30347685360388,0.333333333333333,1.27506593574128e-05,NA,NA,1032790.22651155,0,71.051634097035,"01107"
"85","AL077000014","AL",92,2018,0,"01","125","012405","3","011250124053",1409115,0,"01125012405",5143284,0,27.6202749140894,27.0475372279496,26.9146608315098,33.1931554524362,1.53172866520788,3.90260113066653,0.825775656324582,0.000648634071740064,NA,NA,666010.326064277,0,49.0250168463612,"01125"
"86","AL073000111","AL",85,2018,0,"01","045","020700","1","010450207001",4289269,0,"01045020700",12204016,16200,22.2929936305732,21.5923566878981,12.781954887218,35.1351351351351,23.9348370927318,3.9397188823541,0.685365853658537,0.00018604568750526,NA,NA,606761.016235594,0,44.3080357142857,"01045"
"87","AL047000052","AL",93,2018,0,"01","089","003000","2","010890030002",1583105,0,"01089003000",3973284,5472,32.0587099266126,37.1958285052144,79.2,51.702657807309,14.2,4.28638909722852,0.571428571428571,0.000631670040837468,NA,NA,1910942.48849484,0,91.6884265498652,"01089"
"88","AL077000016","AL",88,2018,0,"01","125","011902","2","011250119022",859312,0,"01125011902",1613036,0,33.8556239507555,32.1768326804701,7.28542914171657,45.8869613878008,3.99201596806387,4.04801429093805,0.83651804670913,0.00116604911836446,NA,NA,540525.418509873,0,38.1148921832884,"01125"
"89","AL076000001","AL",92,2018,0,"01","093","964100","1","010939641001",51481972,198051,"01093964100",225869172,258591,1.18512464241929,1.18512464241929,98.6997635933806,21.3322435635472,15.48463356974,4.2822821563191,0.277142857142857,1.64329369512108e-05,NA,NA,490515.199777021,0,33.4358153638814,"01093"
"90","AL116000001","AL",83,2018,0,"01","119","011500","4","011190115004",9687434,548,"01119011500",642306986,2872732,27.3059360730594,27.3059360730594,1.69616519174041,30.3833412210128,6.93215339233038,4.04594853810533,0.45610278372591,0.000139975147185519,NA,NA,1999466.89698638,0,92.417031671159,"01119"
"91","AL176000001","AL",74,2018,0,"01","127","021800","2","011270218002",10097969,21572,"01127021800",43855580,534469,3.1698726632349,3.06150094825251,83.2570307390451,20.6182721501518,17.6586003924133,4.33469495886716,0.35377358490566,0.000151416586840383,NA,NA,1418682.07436049,0,83.7053571428571,"01127"
"92","AL002000002","AL",92,2018,0,"01","097","000402","1","010970004021",686940,7405,"01097000402",686940,7405,39.9759903961585,39.9759903961585,0,39.9759903961585,16.5666266506603,4.03120641982746,1,0.00121262410108598,41579.2667383751,1,92880.9777099785,90.8721560130011,0.558035714285714,"01097"
"93","AL002000013","AL",92,2018,0,"01","097","001100","1","010970011001",340716,0,"01097001100",1318741,0,29.0998217468806,28.8770053475936,0.869565217391304,30.6860902255639,40.1739130434783,4.33239805854975,0.553505535055351,0.0016876225360711,3249.96051130415,1,405496.95053267,75.7692307692308,24.9262971698113,"01097"
"94","AL002000021","AL",94,2018,0,"01","097","000402","1","010970004021",686940,7405,"01097000402",686940,7405,39.9759903961585,39.9759903961585,0,39.9759903961585,16.5666266506603,4.03120641982746,1,0.00121262410108598,41579.2667383751,1,92880.9777099785,90.8721560130011,0.558035714285714,"01097"
"95","AL002000019","AL",94,2018,0,"01","097","000402","1","010970004021",686940,7405,"01097000402",686940,7405,39.9759903961585,39.9759903961585,0,39.9759903961585,16.5666266506603,4.03120641982746,1,0.00121262410108598,41579.2667383751,1,92880.9777099785,90.8721560130011,0.558035714285714,"01097"
"96","AL001000009","AL",84,2018,0,"01","073","002900","1","010730029001",744450,0,"01073002900",2334504,0,40.5102040816327,39.8469387755102,0,40.5102040816327,18.9277899343545,4.08887995610805,0.988235294117647,0.00122775203170126,NA,NA,2162065.0247536,0,93.7963274932615,"01073"
"97","AL001000014","AL",89,2018,0,"01","073","002303","4","010730023034",1547274,0,"01073002303",3208467,0,48.75,45.6534090909091,1.17370892018779,50.8849557522124,9.27230046948357,4.18446428934699,0.746478873239437,0.000550645845532207,NA,NA,520436.1493296,0,36.1986185983828,"01073"
"98","AL001000046","AL",92,2018,0,"01","073","003400","3","010730034003",352610,0,"01073003400",2048616,0,35.7007575757576,35.7007575757576,15.0753768844221,39.9524940617577,6.19765494137353,4.13744906334033,0.748858447488584,0.00169308868154618,NA,NA,752514.976876923,0,55.2855458221024,"01073"
"99","AL001000034","AL",80,2018,0,"01","073","003200","2","010730032002",476208,0,"01073003200",1158192,0,36.24,35.76,12.8508124076809,43.28,5.76070901033973,4.24731027745566,0.891385767790262,0.00142164768336525,NA,NA,396149.749132202,0,23.7070417789757,"01073"
"100","AL001000042","AL",87,2018,0,"01","073","013002","1","010730130021",870311,0,"01073013002",2304619,0,33.4146341463415,33.4146341463415,0.767263427109974,33.7846153846154,12.1483375959079,4.25163822044821,0.463343108504399,0.000898529376280433,NA,NA,267826.684217093,0,10.6932277628032,"01073"
"101","AL001000040","AL",93,2018,0,"01","073","013002","1","010730130021",870311,0,"01073013002",2304619,0,33.4146341463415,33.4146341463415,0.767263427109974,33.7846153846154,12.1483375959079,4.25163822044821,0.463343108504399,0.000898529376280433,NA,NA,267826.684217093,0,10.6932277628032,"01073"
"102","AL075000010","AL",81,2018,0,"01","095","031100","4","010950311004",1740450,0,"01095031100",40893726,111776,14.8313403533821,14.1352846689274,82.9639889196676,29.0477067599926,17.1745152354571,4.19348635970974,0.775075987841945,0.000414835243758798,NA,NA,898889.295347976,0,64.6500168463612,"01095"
"103","AL001000044","AL",86,2018,0,"01","073","003200","2","010730032002",476208,0,"01073003200",1158192,0,36.24,35.76,12.8508124076809,43.28,5.76070901033973,4.24731027745566,0.891385767790262,0.00142164768336525,NA,NA,396149.749132202,0,23.7070417789757,"01073"
"104","AL001000045","AL",90,2018,0,"01","073","003200","2","010730032002",476208,0,"01073003200",1158192,0,36.24,35.76,12.8508124076809,43.28,5.76070901033973,4.24731027745566,0.891385767790262,0.00142164768336525,NA,NA,396149.749132202,0,23.7070417789757,"01073"
"105","AL012000001","AL",95,2018,0,"01","127","020100","2","011270201002",7252387,19581,"01127020100",69804046,343597,11.5497076023392,11.3304093567251,66.0980810234542,27.296886864085,25.4797441364606,4.16387665564692,0.494600431965443,0.000129336727342322,NA,NA,1073665.96476396,0,72.9047338274933,"01127"
"106","AL049000001","AL",82,2018,0,"01","055","000300","2","010550003002",663153,0,"01055000300",4106654,0,33.9156855298139,33.1560957083175,20.6373292867982,38.5736196319018,3.79362670713202,3.78887511577542,0.772532188841202,0.000993737493459277,NA,NA,880535.958778559,0,63.5255222371968,"01055"
"107","AL065000001","AL",87,2018,0,"01","111","000500","4","011110005004",3666229,27695,"01111000500",124928969,499243,5.11226944667201,3.80914194065758,33.5051546391753,16.5279187817259,30.2405498281787,4.36410052130694,0.317073170731707,0.000317492442507001,NA,NA,1009835.89446339,0,69.9545148247978,"01111"
"108","AL048000009","AL",90,2018,0,"01","103","000400","4","011030004004",1063669,254664,"01103000400",4993150,1352795,4.34782608695652,2.35725510738607,80.5363321799308,11.2542164980067,27.8546712802768,4.45683651696667,0.625,0.0010868042595958,NA,NA,1359549.2962313,0,82.3429076819407,"01103"
"109","AL049000002","AL",82,2018,0,"01","055","000300","3","010550003003",1093232,0,"01055000300",4106654,0,33.9156855298139,33.1560957083175,12.1212121212121,38.5736196319018,15.0392817059484,4.13110516209373,0.598930481283422,0.000815014562325289,NA,NA,880535.958778559,0,63.5255222371968,"01055"
"110","AL014000200","AL",92,2018,0,"01","095","030600","1","010950306001",1729997,0,"01095030600",99072661,19321159,4.86711990111248,4.21817058096415,54.7128927410618,22.3950966525224,16.3596966413868,4.20760744191191,0.557640750670241,0.000533526936751913,NA,NA,1137655.15902491,0,75.2779649595687,"01095"
"111","AL075000020","AL",96,2018,0,"01","095","031100","1","010950311001",31513879,93757,"01095031100",40893726,111776,14.8313403533821,14.1352846689274,64.8936170212766,29.0477067599926,9.48581560283688,4.2640855141554,0.3,7.158750593667e-05,NA,NA,898889.295347976,0,64.6500168463612,"01095"
"112","AL085000001","AL",89,2018,0,"01","117","030501","3","011170305013",22088669,543934,"01117030501",55710975,892654,4.35530085959885,3.43839541547278,65.1503469545104,7.87965616045845,7.37599588794654,4.41959230829958,0.148339483394834,0.0001761536650307,NA,NA,758499.923274729,0,55.5403470350404,"01117"
"113","AL125000001","AL",86,2018,0,"01","073","010100","1","010730101001",734812,0,"01073010100",2416800,0,36.6141732283465,34.8818897637795,12.0588235294118,38.503937007874,10,3.72007657276814,0.821428571428571,0.00046270338535571,NA,NA,534946.681400407,0,37.5463274932615,"01073"
"114","AL175000001","AL",87,2018,0,"01","119","011300","4","011190113004",143571397,570632,"01119011300",942342000,10586511,24.6850527749404,24.6850527749404,10.515247108307,35.0631681243926,8.41219768664564,4.01203535914953,0.326018808777429,6.62388205360988e-06,NA,NA,1991059.17027335,0,92.3496462264151,"01119"
"115","AL075000040","AL",87,2018,0,"01","049","960500","4","010499605004",54813679,0,"01049960500",214238075,23139,0.256175663311985,0.128087831655993,90.7211759301791,11.6330275229358,22.6917776757005,4.31058711489035,0.289637952559301,3.97163635011618e-05,NA,NA,1382525.11159549,0,82.9093665768194,"01049"
"116","AL120000001","AL",91,2018,0,"01","091","973000","3","010919730003",163625514,336606,"01091973000",684444831,3497306,15.1296111665005,15.0049850448654,37.524557956778,20.0412158681092,19.5481335952849,4.7810441288676,0.374717832957111,6.22152361886545e-06,NA,NA,793251.040177819,0,58.0146563342318,"01091"
"117","AL127000001","AL",87,2018,0,"01","039","961800","1","010399618001",22638944,70800,"01039961800",44040866,247732,11.9388094446292,11.6395078150981,80.4321728691476,18.6774533943018,13.8055222088836,4.38746101632035,0.270588235294118,7.35900049048224e-05,NA,1,900985.661794038,0,64.8121630727763,"01039"
